0
"액션계의 살아있는  레전드..반담횽님은 까오 그 자체가 멋..아직 녹 안스셨군..왕년엔 무술, 발레, 트레이닝 체조의 조화로 근육질 속의 유연함..내유외강 가장 경이로운 몸이다..  "
큰 기대 안 했는데 꽤 볼만했다. 기억에 남는 장면도 많았고.....아직 20대인 내가 봐도 반담은 멋지다.  
암살게임의 뒤를 잇는 반담의 최근수작  
people need meat~  
장끌로반담 늙은게 보이는 영화... 그냥 평범한 액션영화  
다시 부활하시는 장끌로드 반담~ 마지막 명대사 너무 멋짐  
이영화 볼려면 차라리 반담 나오는 90년대 영화를봐라..그게 훨씬 잼있다..  
평점왜캐낮음?완전재밋게봄 대박  
이 나라 정치만 구태가 아니라 떨어져 있는 총 놔두고 굳이 칼로 싸우는 게 구태다.  
킬링타임으로 좋음 역시 반담형아 최고임  
역시 반담 퀄리티  
절대 지루하지 않네요  
장끌로드 반담의 액션은 90년대나 2012년이나 변화가 거의 없네요 ~  
역시 볼만했습니다^^  
"반담 영화는 항상 저랑 잘 맞는듯. 스토리도 꽤 훌륭하고 액션도 좋고, 물론 불사의 사나이지만 그정도야 뭐 영화니까 ㅋㅋ 초반 칼 부림씬도 잼있었네요. 최상의 스토리는 아니지만 충분히 잼있게 볼 수 있는 액션영화입니다.  "
장끌로드반담 아직죽지 않았네요 액션짱  
마지막 대사가 압권이네요 신은가능하지만 난아니다 ㅎㅎ  
시간떼우기정도는 되는듯...  
테이큰이랑 비슷한 영화  
반담형 영화들 죄다 이런것만 들어오나  
역시 예상대로 반담은 아직도 구닥다리 B급 액션을 찍고 잇네..  
괜찮음. 재밌게 봤음.  
초반에는 흥미 진진하지만 갈수록 지루하고 액션도 그닥 뛰어나진 않지만 딱 킬링타임용이다  
반담으로 대동단결  
옛다! 7점     마지막 20분이 이영화를  망쳤다..  
반담과 시걸 형님 영화는 늘 한결 같다...헐헐~  
개 쓰레기 영화.. ㅡ.ㅡ 존나 재미없네여 평점에 낚이지 맙시다. 첨부터 끝까지 임펙트도 없는 C급 영화  
30분까지는 최고.. 중반부터 스토리는 미약해지고 구출작전 씬은 이건뭐 저예산 람보 코만도 무적 시리즈.. 아쉽네요 테이큰이나 본시리즈처럼 심리적으로 이끌어냈음 좋았을 영화..  
기본은 하는 반담옹.. 그런데 예전에 비해 액션이 좀 약해진 느낌..  
개봉전 평점: 7.17
전체 댓글수: 29
