0
역사를 기억하지 않는 자는 그 역사를 다시 살게 마련이다. 6.25를 상기합시다.  
보고 싶은데 상영하지 않는 극장이 너무 많네요.  
일산에선 내일 개봉하네요. 보러가야겠어요~  
개봉전 평점: 10.0
전체 댓글수: 3
