0
무지하게 지루할 것 같은데  
포스터가 굉장히 느낌있네요. 개봉을 기다립니다  
아직 보지는 못했지만 친구가 정말 좋은 영화라고 추천했어요~~ 꼭!! 봐야지^ㅡ^  
개봉전 평점: 7.33
전체 댓글수: 3
