0
3편을 보는동안 전혀 지루하지 않았던 짜임 좋은 작품..  
재미있게 봤었는데.. 뭔가 좀 앞뒤가 이상하다 했더만.. 삭제판이었나. 완판보고싶다...ㅠㅠ  
시간이 아깝지 않은 새로운 시점의 영화  
4시간이 넘는 러닝타임 이었지만 의미 있었던 작품..  
개봉전 평점: 9.00
전체 댓글수: 4
