0
"이연걸의 영웅,소림오조에서 아들역을 했던 배우네...반갑기는 한데 요즘 중국 영화는 끌리지가 않네...영웅,소림오조를 지금봐도 재밌는데 그만한 영화가 안나와... 안 봤지만 평점이 없어 6점이라도 남겨야지...  "
개봉전 평점: 6.00
전체 댓글수: 1
