0
본적은 없지만 10점을 드리겠습니다  
분노의 관객군단...  
나는 전차가싫다 군대에서 전차 끼기기기기긱거리는거 꼴도보기싫엇거든  
개봉전 평점: 4.00
전체 댓글수: 3
