0
저예산 독립영화. 슈퍼 파워 효과 없는 히어로.변질하는 본질.빌런  없는 히어로의 공허함 히어로들의 유치한 개인사 열전을 괜시리 심각하게 보여준다그나저나 연애하고 싶어지는 몸매.  
"음... C급 슈퍼히어로 죽지않는 능력이 있으니 능력은 능력인데 너무 진부해, 애들 장난같음 ㅋ  "
나레이션 주절주절 이런 썰렁한 영화에 자주 사용되는 배경음악. 재미없는 영화.  탐정 홍길동 영화가 떠오르네.  둘 다 개망작.  
맨프럼어스보고왔습니다 내가 1등? 평점은 걍 10점으로  
개봉전 평점: 6.00
전체 댓글수: 4
