0
언제 개봉하는거임 어서봐 ㅠㅠ  
난해하도다.. 뭘 말하려는지 알겠으면서도 모르겠다.  그래도 흡입력은 매우 있었음.  
인간이 태어나고 살아가면서 어쩔수 없이 비롯되는 오염에 대한 고찰을 신비롭게 표현한 영화.. 배우 연기도 매우 훌륭하고 노경태 감독의 다른 영화도 궁금해진다.  
최근에 본 독립영화중에 제일 재밌었다.  
개봉전 평점: 9.00
전체 댓글수: 4
