0
세 명의 주인공의 작은 행동이 큰 힘이 되어 세상을 바꾸게 된 건가??  세상을 바꾸는 힘이 어떤건지 궁금하다. 개봉하면 봐야지  
제목이 뭔가 매력적인ㅎㅎ  요런 다큐 은근 알짜배기가 많죠  
이 영화가 지금 우리에게 꼭 필요한 영화아닐까....11월의 필람무비에 저~장!  
개봉 소식 기사 보고 들어왔는데 희망을 전하는 영화인 것 같아서 기대됩니다!  
오 !!김용 저분!!!!  기사에서 봤었는데.. 무슨  내용일지 궁금  
제 롤모델이신 분이 영화로 만들어진다는 소식에 깜놀ㅠㅠㅠ 기대됩니다  
수행평가 준비하면서 알게 되었는데 김용 의사님 너무 존경스러워요ㅜㅜ 너무 감동적일 것 같아요ㅜㅜ 꼭 봐야겠네요!  
개봉전 평점: 10.0
전체 댓글수: 7
