0
도브 카메론이나 소피아 카슨이나  디즈니풍 연기를 너무 잘 소화해냈다. 노래들도 역시 디즈니. 스토리는 반전 없을 지 몰라도 이번에  나오는 시즌 3까지  꼭 구해서 볼 생각이다. 의상은 시즌2가 가장 예쁘고 현실에 있음직했다  
역시 하이스쿨뮤지컬 감독답다는 생각? 하이스쿨뮤지컬같다는 느낌을 지울 수 없음 ㅇㅇ 노래도 나쁘지 않고 스토리도 나쁘지 않은데 확실히 아동용의 이미지가 강하다. 그래도 재미있게 봤다 ㅎㅎㅎ  
하이스쿨 뮤지컬 느낌나서 봤더니 하이스쿨 뮤지컬 감독이었네ㅋㅋ사실 디즈니채널에서 만든 어린애들 감성이라 좀 유치한 감은 있지만 꿀잼꿀잼ㅋㅋ재미쪙ㅎㅎ  
웃긴 점은 노래부르는 부분만 제외하면 볼만한 영화라는 사실이다. 뭣하러 뮤지컬 영화로 갔는지 원..  
아동용 이라는 의미를 실감케하는  판타지 뮤지컬  
개봉전 평점: 6.80
전체 댓글수: 5
