0
"설경구 한석규에 한공주 감독, 내가 제일 좋아하는 배우 천우희까지.. 제 돈 가져가세요..  "
와 규형 구형 희누나 미쳤군  
구규희면 끝난거 아님?  
헐 미쳤다 연기력 덜덜덜ㄹㄹㄹㄹ  
한석규 설경구.. 조합이 묵직하면서도 어렵다  
설경구.한석규 첫 조합이니 믿고 봅시다  
소처럼 열일하는 설경구배우님의 귀환을 기다립니다!!  
천우희면 믿고본다.!  
천우희 누나 한석규선배님이랑 영화찍고싶다는거 기사봤는데 같이찍내 대박나면 좋겠당  
설경구 천우희라니 진짜 믿고본다  
이건 진짜 연기력으로 배우뽑은듯 형님들 누나 믿습니다!  
한석규와 설경구의 조합이라!!!정말 미쳤다..도..도..돈..다..다..다..드..드..리..겠습니다!!다 가져가세요!!!100번이라도 본다!!!!  
드니로와  알파치노가  히트라는 영화에서 같이 나온것처럼  한석규와 설경구 대단한 두배우가 함께  했다는 것 만으로 가치는 충분하다!  
영화 대박을 기원합니다!!!  
규구희 너무 좋네요 이 그룹 레전드예감  
규구희 대박이다 거기에 한공주 감독... 빨리 개봉해라!!! 보고 싶다!!!  
벌써 기대되네요... 이런 조합의 영화라니!! 응원합니다^^  
한석규라는 배우만으로도 충분한데 거기에 설경구와 천우희라 면 정말 연출이 최악이 아닌 이상 굉장한 퀼리티 있는 작품이 나오겠는데 ㅋㅋㅋ  
영화 너무 기대됩니다!  
설경구 한석규 예상도 해본적이 없는 조합!!!!일단 개봉 첫 날 예매부터 합니다~~  
이수진X천우희 조합이라니  
우희님이라면 믿고 봅니다♡  
천우희 믿고봅니다 !!  
설경구님 이렇게 언제나 끊임없이 연기해주시고 스크린에 나타나주셔서 감사해요  
한석규 배우님 믿고봅니다! 이수진감독과 작품 기대되요!!!  
설경꾸 한석뀨 그리고 천우희. 기대기대^^7 충성충성^^7  
어제 라이브톡으로 봤지만 절대 뻔하지 않다 생각할 거리가 많은 영화  
한석규 연기 빨리 보고싶네요  
"한석규,설경구,천우희 셋이면 말이필요없네요  "
캐스팅만 봐도 무조건 개봉날 볼 각임  
미친 연기신들이 다 모였네  
예고편부터 이미 마음은 빼았겼고...20일만 기다리고 있고....  
세 명의 연기를  한 영화에서 볼 수있다는 게 놀랍다. 그리고 주인공들의 삶의 우상을 추리하는데 무척이나 흥미로었어요!  
"배우들 연기가 압도적인 영화, 심리 변화에 따른 연기가 최고  "
연출이 오졌다 무조건 n차 각나오는 영화  
시사회에서 보고왔어요 상영시간내 지루안줄모르고 봤어요 또보고싶어서 개봉날 예매했네요  
시사회로 보고오는 길인데.. 이 소름돋는 영화를 대사가 안들려서 맥락으로 유추하면서 봐야지 되겠습니까? 국내에서 일반관 음향으로는 최고수준인 코메박에서 봤는데도 성우출신 한석규 배우대사 외에는 거의 알아듣기가 힘든수준.입니다. 반드시 손보시길 바랍니다  
"우와~~같은날에 우상 ,돈 ,악질경찰,,,3편이 개봉하네,,,우상은 한석규 설경구라서,,주연빨때문에,,,우상> 악질경찰> 돈,,,, 순서로 흥행할듯  "
언제까지 어꺠춤을 추게할거야 보고싶잖아 미쳐있잖아ㅜㅜ  
이거 완전 모아니면 도다. 정치인  VS 일반인 복수극 너무 많이 제작되서....어떤 변화를 주었는지는 모르겠지만 연출이 OO게 좋던가 뭔가 엄청난 반전이 있던가 아니면 이거 꽝이다  
"한석규,설경구 조합 기대된다!!  천우희 지금 모습 그대로 유지하길~~  "
일단 설경규가 나온다는거에서 영화를안봤어도 7점은 기본으로 주고들어갈게요~  
지금 부산 중앙동 할매닭발에서 촬영셋팅중. 퇴근길에 마주쳤네ㅋ  
엄청기대되는 영화네~  딴건 몰겠고 감독을 봐라  
특별시민이랑 스토리라인이 달랐으면좋겠네. 비슷하면 볼 이유가 사라짐. 교통사고를 낸건 정치인 본인이고 그걸 은폐하려고 피해자 부인 매수한거면 뭐 그냥 이미 개봉한 영화나 다름없지.  
기대됩니다 설경구 배우님 화이팅!  
배우님 영화는 꼭 볼게요♡♡♡  
20OOO 최고의 조합 예감 그 이름은 '규구희!'  
설경규 + 천우희 + 한석규 = 어떻게 이 셋을 모았지? 싶음. 이미 배우 이름만 들어도 그냥 예매.  
올해 가장 기대했던 영화 중 하나! 낼 개봉인데 제발 재밌었으면...  
