0
와...성우보소ㄷㄷ  
원작가 특성상 매작품 분위기가 비슷하고 겹치는 설정도 많지만 다다미랑은 지향점이 다른데 너무 안일하게 다다미넉장반 그대로 열화 자가복제함 중반까진 그래도 괜찮은데 마지막 부분은 유아사 마사아키 단점만 모아놓은것처럼 폭주해버림  
"새내기 여대생과 그 주변인물들의 1년간 생활을 하룻밤으로 재치있게 풀어낸 작품입니다.  전개가 빠르고 일어나는 사건이 많지만, 서로 유기적으로 연결되어 부산하지 않았습니다. 몇몇 장면은 약한 감이 있었지만 이대로도 훌륭하다 생각합니다.  "
원작을 안 봐서 잘 모르겠지만 애니메이션으로는 그렇게 친절하지 않다  
정말 술먹고 그린 듯 정신없다  
넘치는 개성과 활력 그러나 완급조절이 미비하다  
이거 소설 군대도서라서 내무반에서 읽고 가슴 두근댔던 기억..  
다다미 넉장반.. 골방에서 탈출한 그 다음  
"NIGHT IS SHORT, WALK ON GIRL  "
매력적인 의식의 흐름과 산만한 무의식의 접점.  
이거 너무 늦게 개봉하는 거 같은데? 기다리다 지쳤다ㅠ  
우연도 필연일지니 걸어가 보자  
정신없고 뭔말인진 알겠으나 따라가고 싶지도 않다. 호불호가 갈릴 스타일이라 개인취향에 맞김  
빨리 개봉해줘어어ㅓ어  
컄! 상영관 늘려라! 컄!  
유아사 마사아키만의 재해석. 원작을 모르는 이들도 이 하룻밤의 판타지에 흠뻑 빠지게 만들 이미지와 색감의 향연. 캐릭터들의 매력도 한껏 살리는 그만의 연출과 작화. 주목해야할 이름. 유아사 마사아키. 맞구나. 인정.  
그냥 소설을 바쁘게 영상으로 옮긴느낌  
보고싶어 죽겠다ㅠㅠㅠ  
아 일본영화나 애니나 하나같이 제목이 젓같냐  
다다미 팬으로서 반가운 작품. 원작의 흥을 어느정도 보여주어 만족한다. 감독 맛이 어디 안간다.  
개봉한다며... 언제 개봉할건데ㅠㅠ  
밤이 느므 짧긴....느므 길어...만리장성도  쌓을 기세 ㄷㄷㄷㄷ  
솔직히 미야자키 하야오 애니보다 재밋었음 ㅋㅋ 그림체도 좋고  
최고의 스타일리스트로 자리잡는 유아사 마사아키의 걸작.  
작화등이 신선한 구성의 작품...  
개봉하면 바로 영화관 달려갈것임 ㄷㄷㄷ  
거짓말같이 다다미 넉장반 정주행날에 개봉했네요.물론 일본이겠지만.  
믿고 보는 원작 믿고 보는 감독  
소설 원작이라 봤더니 재미없어  
"그림체가 낮설어서 초반엔 그만볼까 했지만, 보다 보니까 완전 빠져든다. 모리미 도미히코 원작소설 읽고싶다  "
뭘 따지냐 카밍이랑 하나카나가 나온다는데  
성우봐라 개오지네 내가 진짜 OOO 전에 이건 보고 OO다 진짜  
"상당히 불친절한 영화임. 작가의 전작들과, 동감독의 다다미넉장반을 보지 않으면 이해 가지않을 장면이 꽤 많았음.(ex:잉어와 사랑이 동음이의어라서 생기는 중의적 연출들). 나카이 카즈야가 연기 못하는 성우가 아닌데, 후지와라 케이지에는 확실히 못미침  "
돈 주고 볼 마음은 없습니다.  
개봉전 평점: 7.32
전체 댓글수: 34
