0
루크 고스는 영화사상 최고의 영웅! 그는 범인을 그냥 잡는다. 단서고 뭐고 필요없다. 그가 뜨는 곳에 범인은 그냥 존재한다. 그가 들이닥치니 납치당한 가족이 그곳에 그냥 있다. 와우! 나도 이런 초능력 좀 가졌으면~  
내용에 비해 쓸데없이 길다  
영화는 안봤는데 앞에 두명이 1점 줬으닌깐 나도 1점  
Don't move.  
처음부터 어설픈 연기 알아봤어야 했다. 내 시간  돌려 도~~~!!!!  
개봉전 평점: 1.60
전체 댓글수: 5
