0
주연이 해리포터의 해리아버지의 배신자 친구 피터 페티그루네요!  
"영상미는 전체적으로 너무 좋았는데 스토리는 진부했다, 그래도스크린에 펼쳐지는 영상미 때문에 생각보다 지루하지는 않았다.  "
마이크 리 감독!!! 완전 기대된다ㅠㅠ칸 영화제 남주받을 정도면 연기도 ㅎㄷㄷ일듯!!  
1빠 크킄 유력한 아카데미 후보!! 남주후보!!  
"이사람 해리포터에 나왔던 쥐새X자나 , 올 연기파배우~단독주연  "
천재의 고독한 삶에 대한 치밀하고도 섬세한 고증  
시사회에서 보고왔는데 별로 추천은 안해요;; 그냥 편안한 주말에 보면 편안하게 볼수있는 영화? 정도 되네요  
개봉전 평점: 8.43
전체 댓글수: 7
