0
코리텐붐이라는 책을 읽었던터라 이 영화가 많이 기대되네요.  
실화라서 더 감동적이게 봤어요~!  
영화보면서 일제강점기에 우리나라 독립을위해 목숨을 받친 선열들이 생각나더군요. 불의에 항거하는 젊은영웅들의 이야기!!  
2차 세겨대전의 전쟁의 피해와 특히 유대인 학살과ㄷ독일군의 만행등이 죽음을 각오하고 맞서 싸운 학생 저항군의 활약상이 감동으로 전해 옵니다  
나치의 잔인함 속에서 네덜란드를 위한 항쟁의 실화라 너무 감동적이었습니다  
너무 감동적이에요 꼭보세요  
좋네요감동적이였ㄴ요  
일제시대가 생각나는 감동적인 영화옇네요  
나치 저항 독립운동 평범한사람들 다큐 그렇디  
"""직접 행동을 하지 않으면, 의견은 위미가 없습니다""  "
최고다사사ㅏ라ㅏ아아아라알  
맘이 아픈 영화네요~~ 말은 하기쉽지만 행동은 어려운^^  
"신념에대한,,,,그리고 가장 솔직한 성경이야기  "
지금 이 시기에 적절한 영화입니다 !!! 재밌고 슬프고 감동적이고 다 합니다 강추 !  
실화라서  더 마음에 와닿았네요  
2000명의 학살이란 글자는 단지 숫자로 다가오지만 한사람이 숨겨달라고 다가오는 순간 나의 일이 된다  
실화로 바탕한 영화라서 의미있는 영화였다네덜란드인들 에게 아픔 역사를 의미있게 만들어진 영화같다  
감동적이에요^^실제이야기라 더 좋아요~  
2차 세계대전 때의 따뜻한 네덜란드 저항군 이야기가 정말 참신하고 볼만합니다~  
감동적이에여!! 학생들의 뜻이 움직이는대로나라가 움직인다  
감동적이네요 실화라 더 좋아요  
그들은 평벙하면서 위대했다.  
굿 역시 실 화입니다...  
위대한 임무 존경합니다  
순교자의 이야기였다니!!!꼭 봐야한다.  
"유대인들의 학살, 신념에대한이야기 감동적이네요  "
실화로 위대한 임무를 맡은 사람들이 희생과 투철한 정신으로 많은 사람들을 살린듯 해요.  
너무 재밌었어요!!!!  
실화를 바탕으로 한 이야기라 더더욱 감동깊게 다가오네요  
"유대인들을 구하기 위한 네덜란드 학생 저항군의 항전이 밀도있게 그려진, 또 하나의 2차 대전 배경의 수작!  "
너무좋았어요 강추드립니다  
정말 감동적이네요.  다시 봐야 할 것 같아요~^^  
영화 위대한임무정말 최고인것같습니다 추천합니다  
학생들이움직이는대로나라가움직인다!  
800명을 구한 실화라 더 감동적이었네요 ^^  
감동적으로 보았어요 위대한임무 추천합니다  
실화라고  하는데  그래서 더 기대했는데  역시 좋으네요실화라서  
실화를 바탕으로 만든~기적같은영화!!즐감^^  
실화의 감동과 사람을 구하는 미션은 늘 우리에게 기대이상의 평점과 감동이 만땅입니다.  
기대된다!!! 실화 너무 좋음~  
핵소와 더불어  기대되는 영화입니다. 얼른 개봉했으면 좋겠네요 :)  
"800명을 구한게 기적이면, 유대인 6,000,000명이 이유없이 불타죽은건 뭐냐? 걔들이 죽은건 어떤 종류의 기적이냐? 그냥 신이 뜻이니 인간이 이해하려고 하면 안되는거냐?좀만한 것들.. 갖다붙이는것도 적당히 해야지 니미들아..  "
무슨 6년이 지난 걸 지금 개봉해  
<나치의 그늘>의 평범한 아류작.  
개봉전 평점: 9.00
전체 댓글수: 44
