0
"내용, 연기 완벽합니다....  "
감동 그 자체입니다~^^인간 내면을 들여다 볼 수 있는 영화  
"정말 좋은 영화구성, 연기 잘하는 훈훈한 남자주인공 배우  "
"잔잔하게, 간간히 유쾌하게 다가오다가 폭풍감동을 안겨준 영화.우리사회의 모순도 보여주는것 같고.. 마테우스 배역의 배우분. 정말 대단한것 같다. 내면,외면 모두 완벽한 연기를 보여주었다.  "
"인생에 대해, 그리고 우리의 편견에 대해 다시금 생각하게 하는 영화  "
개봉전 평점: 9.60
전체 댓글수: 5
