0
중간중간 나오는 노래가 왜이리 좋던지요 제목이라도 알고싶네요  
흡입력있게 빨아들이는 매력..뭔가 파스텔같은 영화!  
제목만큼이나 깊은 울림이 있는 영화. 그런날 사이에 어떤날....  
"마리끌레르 영화제에서 보고 너무 좋았는데 개봉하네요! 이런 음악 영화를 본 건 정말 오랜만이예요. 달지 않은 음악영화, 천천히 가슴에 스며들어 어느새 '다시' 살아갈 힘을 주는 음악영화. 섬세함+쿨함+따스함의 매우 선댄스적인 조합. 또 보고 싶네요.  "
킴테일러의 연기력과 노래를 부르는 목소리가 너무 맘에 듭니다.  
머리속에 아주 오래  오래. 가슴속에 아주 깊이 남는 영화.  
ost가 정말 중독성있어요!  
현실적이면서도 잔잔하게 울리는 감정선들에 공감이 되네요  
킴테일러가 부르는 OST는 정말 명곡입니다!!  
"잔잔하고, 촉촉하게 맘에 스며드는 영화인 것 같네요. 음악도 너무 좋고 영상과 색감도 너무 훌륭해요! 지인들에게 추천해야겠어요^_^!!!  "
선댄스로 알게 된 영화! 이런 소소한 영화가 색다른 즐거움을 준다!  
음악과 같이 감상하니 마음이 먹먹해지면서 눈물이 날것 같네요. 오랫만에 가슴에 남는 영화가 될것 같아 기대됩니다.  
잔잔하면서도 영화가 끝나면서 현실로 돌아와도 마음에 남는 영화. 그리고 ost가 계속 맴도는 영화. 오늘은...  그런날들중 그런날...  
정말...영화에 스며들게 된다는 표현이 적절할듯  
좋은 말로하면 잔잔하고.. 나쁘게 얘기하자면 조금 지루할 수 도 있지만 일단 음악이 너무 좋네요..  
예고영상이 너무 이쁘네여 따뜻함이 느껴지는것 같아요  
감미로운 노래와 영상의 만남이 많은 기대가 되네요  
이번주가 개봉이네요~! 기대하고 있습니다.  
"음악 영화 개인적으로 너무 좋아하는데, 원스, 비긴어게인을 능가할 영화가 드디어 나온것 같네요. 기대됩니다!  "
개봉전 평점: 9.16
전체 댓글수: 19
