0
애니메이션인거 감안하고 이해한후에 악플을 달아도 다시길..영화 괜찮구만!!!^  
제목 잘 지었다  
한국애니 죽지않았다 이제부터 시작이다 항상 시작이 어렵다 하청이아닌 창작한국애니  
"^,^ 저희과 교수님들이 제작참여 하셨다는 점도 자랑스럽지만 일단 내용도 기대!  "
청강대가 제작했다니 두근두근  
왠지모르게 기대되는 작품.. 양익준이가 목소리 출현하는것도 의외  
이건 기대 두근두근  
한국 애니메이션 발전에 있어 새로운 장르를 개척하는 작품인거 같네요~  
재미있을것 같아 기대되요  
유사 경험은 있지만 유착관계로 진입장벽이라. 뭐 거의 조폭 수준인듯.ㅋ  
기대됩니다. 차라리 배우들의 차별화된 목소리 연기가 극의 몰입도를 높일듯 합니다.  
똥파리+도가니+나는 꼼수다를 좋아한다면 반드시 좋아할 영화!  
목소리 때문에 영화에 집중이 안 될 듯; 성우를 냅두고 왜..  
영화 기대되는군 ㅠ... 근데 19세가 아니라 볼수있을지 모르겠다...  
사실 새로울 것 없지만 그동안 전무 했기에 커다란 도전이자 성공을 기대하는 작품.  
우리나라 애니 화이팅~  
ㅌㅋ 흥해라  
아 대박이다... 19세뜨면 어쩌지ㅠㅠ 보고 싶다ㅠㅠ  
이 영화 11월 3일 개봉 예정입니다.  
재밌을거다 분명  
완전 기대중!!  
이건 대작이 될 느낌이다 아치와OO 이후 강력한 한국애니가 나올것인가  
이문열의 우리들의 일그러진 영웅과 필론의 돼지가 떠올랐다..  
양익준 목소리출연하니까 봐야지..ㅋㅋ  
무서워 보인다ㅠㅠ  
10점당연히줘야하는거아님? 별점도 안주면서 우리나라애니없다고 욕하긴 ㅡ  
이거 실제임???ㅈㄴ 무섭...미성년자 관람불가 붙여질꺼라고 하던데 그렇게 잔인함??  
예고편을 보니 성우가 이영화 다 밍친듯 보임..ㅠㅠ 아쉽군요..  
영화 흥미롭게 생겻내요 !  
한국 애니메이션계의 새로운 도전이군...  
꼭 봐야지 우리나라 애니메이션 계속 발전하길 기원함@!!!!$@#%  
글썌.....청소년 관람불가인데 어떻게 할런지  
홍보하는 방식이 형편없네요.  
예고편만 봐도 없어보이구만  
한국의 새로운 도전 ㅋㅋ 한국 재난영화 해운대처럼 흥하길  
이런걸 줘야함  
기대하고 있씁니다. 실망시키지말길..  
한국 애니메이션 시장에 활력을 주는 계기가 되길 바란다.  
개봉전 평점: 8.18
전체 댓글수: 38
