0
"정말 싫다..,,- -  "
올해 이채담과 진시아과 박주빈 계속해서 찍는구나 질린다 진짜  
성형안한신인여주인공섭외가어렵나보네요 내가 눈이 좀 높아서요^^  
개봉전 평점: 1.00
전체 댓글수: 3
