0
포스터가….. 핵예쁘다  
아주 강렬하고 인상적인 영화  
배우들 기대해봅니다!!  
차여신 연기 하나 만으로도 충분히 매력적인!  
"전주 영화제에서 봤는데, 생각나는 것은 제시카 차스테인의 아름다운 얼굴뿐. 감정의 미묘한 변화들이 잘 모이지 않아서 여러번 갸우뚱했다.  "
개봉전 평점: 9.00
전체 댓글수: 5
