0
매우 기대되는 수작이네요 실화를 바탕으로 충실한 스토리가  꿀잼 예약  
하긴 앵무새몸으로 울었네.. 훔친 사과가 맛있네 이런 세대들이 아직 살아있으니. 좀벌레 영화임 아이구~ 이런 것도 감독이네.. 배우네.. 연출이네... 우리 아파트 음식쓰레기통 열면 나는 냄새같은 영화....말이 필요없는 OOO기 쉰 영화.. 이런..  
신인배우보라님 조연역할 그만하고 주연역할 좀해주세요 매번 조연 역할만해서 많이 아쉽네요 ㅠㅠ  
여주인공 표정이 정말 실감나네요  
제목보소 ㅋ70~80년대 영화제목 같은 작명센스 ㅋ  
개봉전 평점: 5.20
전체 댓글수: 5
