0
워낙 유명한 배우 두분이 인기를 몰겠지만~ 흥행엔 별루일듯  
줄리아 로버츠는 늙지도 않나바요..완전기대되요!!!  
줄리아 로버츠 너무 예뻐요 ㅜㅜ 진짜 완전 기대!!  
기대 만 빵  
예고편 봤는데 너무 기대되네요 ㅜ  
톰행크스랑 줄리아 로버츠 대박 캐스팅!  
줄리아 로버츠 로맨틱 연기 너무 기대되요~  
배우들 보니 기대되네여!  
오랫만에 기대되는 로맨틱코미디!!!  
노팅힐 다시 봤는데 너무 좋더라고요. 줄리아 로버츠표 로맨틱 코미디 기대!  
이거 출발 비디오여행에서 예고 봤는데 넘 기대되네요~  
"줄리아 로버츠와 톰행크나오는 영화라 왠지, 좀 기대가 되네요~  "
톰행크스라면 안봐도 비디오 - 대작 예감  
기대되네요~!!!  
재밌을꺼같아요!!!  
두배우만으로도 보고싶어요..^^  
기대됩니다~~~ 톰행크스 오랜만에 보게되겠네요^^  
캐스팅을 보니.. 완전 기대됩니다!!ㅎㅎ  
재미있겠네요~  
아!! 톰행크스 완전 팬인데~ ㅋㅋㅋ재밌겠죠?! 기대중입니다~ㅋㅋ  
기대됩니다!  
톰행크스/줄리아로버츠의 만남으로만으로 기대되는 로맨틱 영화!! 기대됩니다~~ㅎㅎ  
사랑하고 싶은 사람과 꼭 보고 싶은 영화입니다~!  
로맨틱 짱!  
기대되네요 +_+ 배우들만으로도 충분히 기대가 되는 영화!  
역시 대단한 배우들이란 생각이 또 한번 들었습니다~!  
줄리아 언니의 발랄함이 기대됩니다!!  
줄리아 로버츠 완전 팬입니다!! 보고 싶네요!  
대단한 두 배우의 만남자체가 기대를 하게 되는 작품입니다.  
역시 톰과 줄리아~~알럽  
매우 기대됩니다.  
역시 톰행크스네요!! ㅋ  
줄리아 로버츠 여전히 너무 이쁘네요~  
로맨틱 코미디 두 배우가 어떻게 할지 매우 기대되네요~ㅋ  
재밌겠네용^^ 기대됩니다~  
두 배우의 출연만으로도 기대  
늦깎이 대학생이 된 톰 행크스 그가 부럽다!! ㅠ.ㅠ  
정말 대단한 두 배우..  
톰행크스 줄리아로버츠에 벌써 게임끝!  
배우 이름만 들어도 기대 됩니다.  
예고편 보니 넘 귀엽더라구요~기대중입니다~  
여전히 너무 이쁜 줄리아 로버츠 ㅎㅎ 갈수록 예뻐지네요~  
누가뭐래도 10점 만점에 10점인 배우들...  
줄리아 로버츠와 톰행크스라.. 기대되는 멋진 배우들이네용  
아래 다 알바여? 톰 행크스 좋아해서 왔더니 알바티 팍팍나네  
저 두 배우가 선택한 영화라는데에 벌써 신뢰도 90이 넘는다!  
감독이 톰행크스네 신기하당 ㅋ  
톰행크스&쥴리아로버츠의영화 기대됩니다!^^  
톰 행크스~ 기대대는 영화중에 하나이네요!!  
편하게 웃으면서 볼수 있는 요런영화... 완전 기대 됩니다. ^^  
줄리아와 톰의 영화는 안봐도 10점이다..  
우아~! 줄리아로버츠와 톰행크스라니 ㅋㅋ 무조건 봅니다!  
 나 참 무슨 할아버지 할머니 연애하는걸 돈주고 보니?  
제발 나의 여름방학을 로맨틱하게 만들어 주길~  
오랜만에 톰행크스...당연히 봐야죠~^^  
시대를 초월하는 로멘틱 코메디^^ 톰행크스 줄리아 로버츠 ....예긴 끝났네^^  
넘 보구 싶어요. 얼마만에 괜찮은 영화를 보게 될지 완전기대합니다. ^^  
와 기대되요ㅠㅠ!!!!!!!!!!!  
아앍 해외예고편 봤는데 완전 재밌어 보여요 ㅋㅋㅋㅋㅋ 기대만발!!  
감독주연 지가다해먹는구만.. ㅋㅋㅋ 어재든 기대할게여 ㅎㅎ  
톰행크스라면 묻지마 10점  
밑분의 말대로 정말 기대됩니다^^  
톰행크스의 감독작이라...기대되네요~^^  
개봉전 평점: 9.49
전체 댓글수: 63
