0
예전에  나왔던 영화도 다 보았던 입장이라 너무 기대되네요ㅜㅜ 이번에는 약간 새로운 밝은 분위기를 연출하셨다고 했는데 너무 기대됩니다ㅜㅜ 기다렸어요 감독님ㅜㅜ 99필름 과 뷰티풀응원합니다????  
너무너무 기대되고 얼른보고싶습니다! 뷰티풀 화이팅!  
정말 기다리고 또 기다리던 작품입니다ㅜ매번 어두운 분위기의 작품만 내셨던 백인규 감독님께서 드디어!  밝은 분위기의 퀴어 영화를 내신다고 말씀하셨던 그때부터 쭉~ 기다렸어요ㅜ영화 소재부터 이미 재밌지 않나요?ㅎㅎ뷰티풀 화이팅! 규규필름 화이팅!  
"이쪽업계(??)에 분명함이 있는 감독님의 이번작품이 기다려집니다.꼭, 퀴어뿐만이 아닌 사회적인 내용또한 포함되어있는것같아.보고싶어졌습니다.참신한 내용과 참신한 출연진들로 이루어져 있어서 더더욱 기대가 큽니다.  "
캐릭터의 이름이 독특해서 공감이 갑니다...매우 보고싶습니다  
개봉전 평점: 10.0
전체 댓글수: 5
