0
레옹 아재 오랜만이에요ㅠㅠ  
겁나 기대합니다 레옹아저씨!!!  
미쳤다!! 레옹의 장르노가 돌아왔네요 ㅎㅎㅎ 보통 액션이 아니라 미친 액션이라니!! 더욱 기대됩니다~~!  
레옹 아재요~ 액션물이네옹~  
개봉전 평점: 10.0
전체 댓글수: 4
