0
"노출이 전혀 없다. 실망 했다. iris chung라는 배우의 바스트가 훌륭해서 기대 했었는데, 오늘 다운 받아 봤더니 실망이네... 배우들 전부 노출 없음...  "
개봉전 평점: 1.00
전체 댓글수: 1
