0
중간 정사씬에서 대화내용 와. 끌린다.  
화질은 구린데 몰입도 + 연기력이 와...진짜 지림.대본 외우는 것 없이 그냥 즉흥적으로 내뱉는 일상적인 대화처럼 보일 정도로 자연스럽고 친근해 보임. 실제 일상에서 있을 법한 상황+대화  
야호  
개봉전 평점: None
전체 댓글수: 3
