0
미셸 누나♡☆♡☆♡♡♡♡  
겟아웃 주인공 다니엘칼루야!!연기잘하던데 응원하겠습니다~  
흥미진진할 뻔 했다..  
아무도 내게서 숨지 못해..  
리암니슨 나오면 닥치고 봐야함  
영화도 안보고 10점 주는 얼간이들은 뭐지?  
리암니슨은 조연에 불과하다.. 늦게펼쳐지는 전개부터 약간에 반전이 있지만 지루했다  
리암니슨 나온다고 해서 봤더니 노잼인 스릴러네.  
쓸데없이 지루한 장면이 많다. 그리고 영화니깐 그렇지 해피엔딩이 절대 아님 내가봐도 범죄가 허술한데 CSI FBI에서 조사하기 시작하면 금방 들통나지 해외로 안뜨고 살던도시에 고대로 있는게 어이 없음  
"적당히 느끼고, 적당히 긴장하는 이야기  "
긴장감이 좀 부족한게 흠..  
여자 키가 너무 큰것밖에 생각이 안남  
장르에 안맞는 스티브 맥퀸의 일탈  
영화나 좀 보고 평점주자..  
유명한 배우가 나오지 않았다면 그냥 볼만한 범죄 스릴러였겠지만 스토리 대비 출연진이 너무 화려함.  돈값  못하는 영화 중 하나일뿐. 장르적 재미도 없을 뿐더라 호흡이 너무 처짐  
리암니슨 출연 왜?인생 최악의 영화  
밑에분 말에 극 공감함 처음부터 끝까지 아무것도 없이 지루하기만함 ㅋㅋ  
초반에다 지루하다 나중에 가면 재미있을줄 알았는데  결말부도 지루함  
매력이 너무 없고 참 어정쩡하다 게다가  감정이입 안되는 청승까지  
중간에 보다가  껏음..  
적당하게 6점 정도? 극장까지 갈 수준은 아닌것같고...집에서 드라마 수준으로 볼만함. 개키우는 사람은 두집살림 못한다. 리암 형은 까메오 정도  
다니엘 칼루야가 나오다니  
출연자 기대감으로 10점 주는  벌레들아 영화보고 평점 수정은 하니???  
개 지루함  연출도  개연성도 엉망  
볼만했다.  잔잔한 매력  
재밌게 봤어요.. 평점이 너무 낮네요..  
솔직히 평점 너무 낮네 볼만했다 한국영화보다 낫구먼  
호화배역에 액션은 약하지만 반전도 있고 괜찮은  
등장 캐릭터 어느 누구도 진지하지 않다는 것이 영화의 최대 흠. 감독이나 각본가나 평균 이상은 하는 분들이 왜 이리 성기게 플롯을 짰는지 엄청 아쉬움. 뚜렷한 주제의식을 보여준 것도 아니고  
노예12년감독 스티븐 맥퀸  
이토록 pc한 캐스팅은 지금껏 없었다ㅋㅋ  
초딩들이 단체관람이라도 했냐 평점 테러해놨네  
미망인들의 생존이야기  
남편에게 의지 혹은 위압을 당하던 아내들이 자신들의 힘으로 일을 끝내면서 성장하는 이야기를 훌륭한 배우들과 흥미진진한 범죄 스릴러로 포장하여 전달하고 있다.  
다양한 의미로 유연하고 강인하게 적응하는 생존 동물.  
"정치와 흑인, 페미니즘 등 현재 트렌드를 고스란히 담아낸 릿lit한 범죄 스릴러.  "
한방이면... 충분해...  
미망인들의 팀웍이 보통이 아니군..그나저나 리암니슨은 뭔가요..^&^  
개인적으로 8점 정도는 줄 수 있을듯.. 결말에 느껴지는 감정은 말로 설명할 수 없는 허무함이었다. 영화에서 발생하는 모든 일은 사실상 돈 때문이다. 이 영화는 그놈의 돈 때문에 사람이 얼마나 망가질 수 있는지 보게 된다.  
우리가 사는 동안엔 돈을 놓을 수 없군.  
스티브 맥퀸이 만들면 다르네  
재밌는거 같긴한데 뭔가 어색해..  
잘 모르겠다. 그냥 보고 나면 먹먹함  
"오락영화이던지 비평가에게 평가 받는 작품성이던지 어느 한쪽 이었어야 하는데 중간쯤에서 어중간하다,, 호화출연진이 그나마 살림  "
씬들 씬들은 재밌고 대사좋은데 뭉쳐놓으니 붕뜨는 느낌...  
다시 보니 반가워~ 더 젊어 보이네~ 나도 그런 생각 가끔 하곤 했어.  
리암니슨 횽님 영화인줄알았는데 까메오 수준이네.... 결국은 사망한 남편들의 아내이야기.  마지막 너무 성급하게 마무리 짓는데 한번쯤은 볼만하지만 추천하지는 않음  
"훌륭한 배우들로 이정도로 밖에 못만들다니.. 그나마 폭발신, 차량신때문에 5점, 스토리는 빈약  "
Gun is girl's best friend.  
"러닝타임이 꽤나 길게 느껴진다. 연출이 조금은 지루하지만, 시간을 두고 찬찬히 뜯어보면 볼거리가 꽤나 되는 것 같다.  "
흑인아줌마 연기잘함.중간중간 지루한씬이 좀많아서 그렇지 개인적으로 정해진시나리오대로따라가는 오션스8 이런 폼만잡는 영화보단 더 재밋음.  
죽도 밥도 아닌 영화... 리암니슨은 조연임...  
리암형나온다고해서 본건데...리암형 5분도 안나오는데 주연이라고? 어그로쩐다 노잼영화  
난 지루하진않았고 긴장감있고 좋긴했는데 중간반전도 있고... 단지 끝날때느낀건 약간 스토리가 엉성한거같다는정도  저게 들키지않을수가없는데 이상했음  
마치 실력없는 아마추어 감독이 유명 배우 데려다가 만든거 같은 어설픈 영화.   흑인여배우 연기 어색. 차라리 미셸 로드리게즈가   이끄는게.  
리암니슨 킹데드 존번탈 섹시배우 콜린 이면 믿고봄거기다가 겟아웃 주인공까지  
어라 스티브 맥퀸의 페르소나라고 할수 있는 마이클 패스벤더가 이번작품에는 없군요 ㅠ  
역시 스티브맥퀸 단순히 범죄 스릴러 드라마가 아닌 미국 사회에 팽배해 있는 문화나 관습 따위를 꼬집는 영화. 평점이 낮은 이유는 우리가 그 문화를 잘 모르기 때문. 흑인에 대한 미국인들의 ㅅㅣ선이라던지 부익부 빈익빈의 경제적 구조를 비판한 영화  
내가 좋아하는 미셸 로드리게즈 이젠 나이먹은 티가 나지만 그래도 섹시하고 멋있네  
맥퀸이 액션 스릴러를;;; 이거 개봉 안하나요?  
예고편 나온지가 언젠데 왜 아직도 자막본이 없어요ㅠ  
스티브맥퀸 감독이다 걍보자  
"감독은 노예12년, 배우는 리암리슨에 겟아웃 주연배우랑 기대되네요.  "
완전 기대되네 내가좋아하는 배우들이 콜린 다니엘 리암 꺅  
탄탄하겠다 라인업보니깐  
★★★★명작★★★★  
"에브리바디 해피 엔딩 굿 미장도연도 매력있네 거장의 의한 거장들의 영화였다,  "
개봉전 평점: 6.60
전체 댓글수: 67
