0
연제욱 빨리 좀 떠라. 형은 너가 빅스타가 되기만을 기다리고있다.  
스릴감도 있고 결말도 참 마음에 드네요  
연제욱 연기 완전 기대!!  
일본에서 화제가 된 영화라고 들었어요.... 보고 싶어요...  
연제욱 빨리 좀 떠라. 형은 너가 빅스타가 되기만을 기다리고있다. 2  
독특한 스릴러 인 듯. 재미있겠군  
"처음은 뻔했지만 점점더 독특하게,,, 마무리도 뭐 괜찬은..  "
무서운 공포영화가 기다려짐  
아오이 츠카사 데뷔작 기대합니다  
편집이 굉장히 잘되어있어서 정말 원컷처럼 보이더라구요. 영화 잘만든듯  
다소 잔인한 장면이 있고 촬영특성상 어지럽긴 하지만 맘에 드는 결말이었음.  
형도 니들이 빅스타가 되기를 응원한다  김꽃비 연제욱 환상의 조합이다.  
믿고보는 연제욱 영화네  
연제욱 좀 뜨자!!  폭력써클때부터 보고있는데 인제 한방좀 해보자  
연제욱때문에 본다 역시명배우!  
이거 ..연제욱씨가 살린..아니 숨만불어넣어준영화...너무 한영화에 여러장르가모여있는듯....그래서 이도저도아닌.. 그와중에..꽃비님이...연제욱님덕에 2점..  
버스에서 스마트폰 볼때 멀미나는 사람한테는 비추!  
처음부터 끝까지 편집없이 핸드헬드로 쭉 보여줌 엔딩도 창의적임 근데 좀 진인함  
"참으로 난해한 영화. 보다 보면 계속 멀미가 난다. 대중성과는 살짝 거리가 있는 영화. 그럼에도 불구하고 감독 특유의 POV 카메라 기법, 그리고 배우들의 안정된 연기만으로도 충분히 볼 만한 가치가 있다. 아오이 츠카사는 짧지만 임팩트 있다.  "
크게창의적이지도~반전이있어보이지도않음~평범함~  
시사회에서 본후 이영화는 1시간30분동안 한컷도 안멈추고 진행하는 긴박함..믿고보는 연제욱 영화  
장애인시설을 탈출하고 살인을 했다면 시설내에서 뭔가 억울한일을 당한데 대한 복수극이 될 확률이.. 그리고 취재하는 저널리스트와도 연관이 있는 듯한 느낌이.. 사회고발성으로 갈 확률이.. 그래 연제욱 너 좀 확떠서 이번엔 상받자!!  
완성도있고 배우들의 몰입감도 좋았다. 웰메이드!  
"한일 합작 페이크 다큐멘터리 장르의 영화, 리얼리티 을 잘 살린 잔혹 스릴러,  비슷한 시나리오, 연기에 식상하다면 추천해 보고 싶군요. 추천은 잔혹 스릴러 에 거부감이 없는 영화 관객에 한합니다.  "
보다가 멀미나서 토할뻔했다. 나혼자죽을수없지  
자네 차라리 드래곤볼을 모아보지 않겠나.  
부천영화제에서 보고왔다. 아오이츠카사보러온 남자들이 드글드글 하더라 ㅋ 나름? 이유있는 살인을 벌인다는 미치지않은 OOO기를 뽑아낸 연제욱을 보러 갔다가 GV라고 관객과의만남이있어서 실제로 연제욱도 보고 이래저래 영화는 굿이었다.  
시사회보고 뭔가 아리송했다.. 장르는 불명확하지만 새로운시도와 어떻게찍었을까하는의문도 남고.. 핸드핼드의 흔들림은 끝까지 보기힘들었으며 꽃비님의 연기도 부족한감이있었다..좋은영화라기보단 새로운영화였다. 고생한 배우들에비하면 뭔가를 느끼기엔 부족한 영화  
명대사때문에 10점 준다  
김꽃비가 일본 AV배우한태 지분으로 밀리다니 이건뭐 발정난놈들만 모였냐?  
"아오이 츠카사 때문에 보려했는데, 주연인줄 알았는데 조연?  "
츠카사한테 이런영화를 바란게 아닌데;;  
좋아하는 배우들이 나오네요. 기대 합니다.  
2014-09-01. 대한극장 VIP시사회 보고 옴. 웬만하면 영화 찍은 노고에 누를 끼치지 않지만 진짜 미안한데 내 인생 모든 영화 중 최악 No.1 배우들 고생했을텐데 진짜 미안합니다 악평 남겨서. 하지만 진짜 영화 구렸어요...죄송해여  
감독봐 나고야 살인사건 그로테스크 등.. 이런  
개봉전 평점: 8.40
전체 댓글수: 35
