0
"극장 개봉은 좀 아닌것 같은데...비디오 시장에서 극장개봉작이라고 소개할려고 울며 겨자먹기로,수입업자가 미친척 하면서 극장 개봉하는 졸작들중 하나...(웃음)  "
포스터 보기전에...감독 보기전에...배우 보기전에...제목부터 안보고 싶게 만드네  
가라데... 반가웠는데 포토를 보니 이건모 ... 액션 연습좀 시키지 킥이 저게 므냐 ㅠㅠ  
재밌을 것 같아!  액션영화가 요즘 많이 안나와서 ~ 이런영화 기다려지네요  
개봉전 평점: 4.00
전체 댓글수: 4
