0
1점은심했다....  
제목을 잘 못 지었어.. 탱크518 ....이었어야..  
왜 탱크 432?  탱크는 단 한대도 않나오는데. 영화내용이요? 함보세요.  
개봉전 평점: 7.00
전체 댓글수: 3
