0
포르노그라피나 외설도 표현의 자유가 보장된 민주주의국가에서는 대중상업예술입니다. 본인이 이해 되지 않는 범위라면 코멘트를 하지 않으면 됩니다. 아래 님의 의식 수준이 오히려 역겹네요.  
포스터로는 A컵인데...  
이제는 네이버 영화에 야동도 올라오니? 진짜 역겹다.  
개봉전 평점: 2.33
전체 댓글수: 3
