0
이 영화를 보느니 차라리 만원 더주고 목욕탕가서 때를 미는게 낫습니다. 영원히 살고자 하는 탐욕을 다루는 영화중에 가장 못한 작품입니다. 어떻게 BiFAN에 왔는지 노이해..노버트킬 아이원트킬유...  
개봉전 평점: 4.00
전체 댓글수: 1
