0
"드문 러시아 오페라인데, met에서 100년만에 다시공연한다니,별로 인기가 없는 오페라. 합창이 웅장하고. 그러나 상영 시간이 너무 길고.  "
개봉전 평점: 7.00
전체 댓글수: 1
