0
마이클 패스벤더가 나온다는 것만으로도 볼만한 영화  
알리시아 비칸데르. 이 여배우만으로도 볼만 한 가치가 있다  
레이첼 와이즈가 나온다는것만으로도 볼만한영화.  
데릭 시엔프랜스가 감독이라는 것만으로도 볼 만한 영화  
ㅁㅊ패시+알리시아 라니 내 심장  
알리시아 비칸데르~~~ 연기 짱좋아~~ 빨리 보고싶다!!  
그냥 마이클패스벤더와 레이첼 와이즈 알리시아이 나온다는 것 부터가 너무 기대됨ㅜㅜㅜㅜ  
대한항공 미주노선에서 봤어요 스토리라인 배우들의연기 다좋아서 몰입해서봤네요 추천  
"미주 노선에서 봤는데 엄청 울었다 ㅠㅠ 영화 끝나고도 30분 더울었다  ㅋㅋ 기내에 불이 꺼져있어 그나마 다행이였다 난 ""사랑""이라는 것에 대해 다시한번 생각해보는 계기가 되었다 베리 굿~이였다 ㅎㅎ  "
데릭 시엔프랜스꺼는 믿고 본다  
설마 개봉안하는 거???  
제발 이제는 개봉일 안바꼈으면 빨리보고싶다류류류  
셈세한 연출과 대단한 연기들. 보는 내내 주연 배우 둘에 대한 무지에 대해서 탄식하게 만들었음.  한번 보세요  
배경도 좋고 깨달음이 있을것같은 영화.배우들의 섬세한 연기와 대사가 기대되고 기회가 된다면 책으로도 읽고싶음.  
"시사회 보고왔는데 명작이네. 마이클 패스벤더랑 알리시아 비칸데르 연기 좋고, 배경 영상도 넘나 아름답고..인간의 욕심과 선택,용서,사랑에 대해 결코 가볍지않은 진중함이 잘 표현됐다. 그어느누구라도 쉽지않은 선택이었을듯..  "
어제 애틀랜타에서 인천 오는 비행기 안에서 봤어요.. 넘 재밌게 봐서 찾아봤는데 우리나라에서 아직 개봉 안 한 영화였네요^^ 영상도 넘 이쁘고 개봉하면 극장에서 다시 보고 싶어요~  
대한항공 발리행 비행기에서 봤는데 끝나고도 펑펑 울었어요~딱 6살짜리 딸을 키우고 있어서 더 몰입해서 봤네요 세배우의 연기가 일품이고 영상도 아름다워요 ..추천~  
"기내에서 좀 봤는데, 연기, 영상, 음악, 연출 분위기 모두 좋아요. 착륙해야돼서 중간에 멈춘 게 아쉽네요. + 밑에 분들에 이어서, 음악담당 알렉상드 데스플라가 음악인 것만으로도 볼만한 영화  "
비행기에서 봤는데 추천. 연기도 좋고 영상도 예쁘고 내용도 가슴 절절하다. 극 중 알리시아의 행동이 이해가 되는..  
"추운 겨울 날 폭풍우가 몰아치고 난 후 언제 그랬냐는 듯 파도가 지나간 자리 잘못된 선택!누구의 탓을 할 수 없는 , 이로 인해 아프고 상처 받은 이들은 서로를 미친 듯 사랑했기 때문에 용서 할 수 있었고 이해 할 수 있었던게 아닐까  "
마이클 패스벤더   사랑스런 눈빛 처음 봤어요.  
파도(역경)가 지나간 자리에서 사랑의 힘으로 뜨겁게 일어서다.  
여주인공의 무지한 욕심과 남주인공의 생각없는 행동이 답답함을 연출함.. 상황연출을 위한 개연성 없는 스토리까지..  
