0
굿  
알바에 낚였다 샹....-_-  
이야 재밌는데? 장님킬러 와 멋있다  
야 이영화가 평점이 너무 하네 정말 시간 가는줄 모르고 봤는데 마지막에 좀 짠했음  
aa  
소재가 마음에 든다. 눈이 보이지 않는 장님을 소재로 해서 풀이한 영화  
진행은 간결하고 더디지만 그럭저럭 볼만했다.  
무난하다고 본다...  
보세요.그럭저럭 볼만해요.  
정말 괜찮은 스릴러 영화 였네요. 반장 앺에 `엘로이즈~♡` (라파엘르 아고구에) 캐릭터가... 꼭! `CSI. 새라` 닮았어요~^^ 아주 재밌게 봤어요~*^^*  (다만... 대사가 `불어`라서 집중이 좀 어렵긴 했지만요...^^;;)  
그냥 지루한 스릴러... 장님이란 것 빼고는 딱히 캐릭터 개성도 없고  
기대안하고 봤지만 완벽 장님빼고는 볼 만한 영화다. 반전이랑 스릴감은 부족하지만 몰입도는 좋다  
잼있게 잘 봤습니다. 스토리 탄탄하고 연기력 좋고...  
낙점을 주는 분들은 프랑스 영화라는 사실은 전혀 생각 않고 보신 듯 해요.  프랑스영화 스타일에서 이정도면 상당히 스릴러와 액션에 멜로까지 가미한 수작이라고 봅니다.  
이런 영환줄 알았으면 안봤죠 이건뭐 스릴도없고 긴장감도 없고 감동도 없고 뻔하디 뻔한 스토리 주워다가 영화 한번 만들어보자한거 같은데 올해영화중 최악이네요  
봤는데 세상에 저런장님이 있을라나 ㄷㄷㄷ  
재미없삼  
"단순히 액션영화로만 보면 별볼일 없는 영화이지만, 어찌보면 상당한 공통점이 있는 두 남자의 각기 다른 쪽에서의 대결이라는 주제의 드라마로 본다면 나름 만족할 만한 영화이지 않나 싶다.  "
휴..재미더럽게없다..  
나만 당할수 없다  
"액션스릴러인데, 너무 밋밋하고 조용하다. 반전도 없고, 그냥 지루한 스릴러.  "
보는 듯 마는 듯 하다.  
밋밋한 음모와 연출  
"눈에 띄는 반전 스릴러가 없어서 그렇지, 꽤 볼만한 영화 정도는 됨.  "
솔깃솔깃  
생각보다 볼만한 영화임. 기존 프랑스 영화와는 좀 다른 느낌...  
그냥 그럭저럭한.. 프랑스 영화보다는 헐리우드쪽 스토리..  
"액션, 스릴러 역시 없고 반전 역시 없고 재미 역시 없음! 비추!!!  "
아니 영화보기전엔 9.2점이였는데 보고나니까 7.2점이야 ㅋㅋㅋㅋㅋㅋ존나 지루하다...  
먼 이영화는? -_- 액션성도 없고 스릴러 성향도 없고 반전도 없다 멀 보라는거냐?그냥 연기력? 연기력도 별루드만 차라리 시갈형님이 연기를 더 잘하는듯  
아래 평점들 뭐지.. 하루에 평점이 다 올라오는 이 알바스러움은?  
디아이 감독 완전 짱!  
정말 간만에 재미있게 본 스릴러요....^^  
디아이 완전 재밌게 봤었는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 이번 영화도 기대되네요  
재밌어보여서 10점 만점 10점  
오!! 간만에 스릴감 넘치는데?? 난 만점!!!!!!!  
개봉전 평점: 6.32
전체 댓글수: 36
