0
범죄 액션은 언제나 믿보 장르  
재밌겠네요 기대됩니다~^^  
제발..혹시라도 보게된다면 조금이라도 빨리 끄라고 하고싶다  
개봉전 평점: 6.67
전체 댓글수: 3
