0
유튜브로받는데 어이없네 아무리B급영화라고그렇지 분명SF영화가허접하네 특수효과도아니요 CG도아니요 그저사람들이 구경하는 영화네 누가 허접한SF영화보러보는가  
개봉전 평점: 1.00
전체 댓글수: 1
