0
재밋을것같아요!!!!  
독립영화  처음  영화관에서  봤네요    개봉 기다리다  보게되서  좋았고  시나리오 연기 영상  좋았어요  
농구영화라니! 게다가 여고의 농구영화라니! 기대기대!  
개봉전 평점: 9.33
전체 댓글수: 3
