0
배우들의 연기와 상황 만으로도 긴장감이 충분히 살아있는 작품  
너무 늦게 개봉하네... 이미 관심있는사람은 다 봤을터.  
무자막으로 보면 진짜 빡시다...금융 전문용어때문에.. 내용이 말하고자 하는바는 꽤나 훌륭한것 같다. 단순 재미를 위해서 볼 어린이들은 안보는걸 추천한다  
매 달 경제관련서적을 한 권씩 읽는 사람이 아니라면 별로 추천하고 싶진 않다. 하지만 점수는 높게 줄 수 밖에 없다.  
무지한 것은 잘못이 아니다. 무지에서 벗어나려 노력하지 않는 것이 잘못이다.  
탄탄한 스토리가 흥미롭게 전개되는군  
무거운분위기속에서의대화들이 이영화포인트아닐까요? 솔찍히 정확히 무슨애기를하는진모르지만 정말 재미있게봄 사람의성향에 따라다르지만 정말재미있음  
너무 어려운 애기를 하네요ㅠㅠ  
지루하다.  
현대지식인들은 이해할수있는 영화려나?난 지루하고 무슨소린지도 모르겠다.보고나서 후회.평점이 높은걸보니 내가 평균이하인듯.  
니들은 7.8점 주지만 난 다르다 괜찮은데 ~ 몇번씩 보았지만 나름 괜찮은데 꼭 봐야징  
이제개봉하네 본지가 언젠데 ㅋㅋ  
중반부까지는 아주 좋았으나 마무리가 좀 아쉽네요..금융영화 간만에 나와는데 재밌어요 강추~  
금융계의 어벤져스느낌? 별다른뜻은 아니고 그만큼 모든 배역이 다 살아있었다는 말이다.다만 공간이 제한되있고 사이먼 베이커를 보다보면 미드같다는 생각이 들기도...  
리얼함이 크게 다가온다. 무엇보다 개연성이 높아서 볼만했다.  
첫 내용은 매우 탄탄하다라고 느낄정도로 좋았지만 후의 결말은 너무나도 허무하고 결과가 어떻게 되었는지를 보여주지 않고 있어 실망스러웠다. 그래도 배우들의 연기 자체는 흠잡을데가 없어보인다.  
맨끝이 허무했지만 내용은 좋았다  
"케빈 스케이시, 재커리 퀸토 나오니깐 우선은 기대....  "
난 서민이라서 이해하기가 힘들다  
최소 2번은 봐야 진정한 진가를 맛볼 수 있는 영화.!현재까지 최고의 금융영화. 절대 관객들의 시선을 놓지 않는다.  
아무것도 모르고 보면 어려운 영화.. 스릴러라는 장르이지만 드라마에 더욱 가까운...  
맨끝이 너무 허무해서 더 인상적  
배우들이  대박이네 ㅋㅋ  
디테일한 심리적 묘사 외엔 현실과 동떨어진 느낌이다..  
뭘까 이 기대감은...역시 케빈 스페이시의 포스가..  
금융 재벌들의 탐욕을 신랄하게 비판! 충격적이다!  
꼭 보고싶은 영화다. 경제공부에 큰 도움이 되리라 여겨진다. 기대된다.  
일단은 기대되는 영화  
생각하는 그대로의 스토리이고 별로 다를게 없는 이야기 근데 충격인건 그렇게 끝남. 긴박함과 디테일한 심리적 묘사는 금융드라마에서 흔히 볼수 있는 수준  
경제정의에 대해 명쾌한 결론을 내립니다.그리고 경제와 도덕성에 대한 것도 이 영화 한편으로 모든 것을 설명해주는 정말 잘 만든 작품입니다.  
공부하고 볼것. 알고보면 정말 사실적이고 직설적인 영화다. 배우들의 명연기가 돋보인다. 더러운 금융바닥. 서브프라임을 짐작케하는 스토리. 볼만했다.  
흥미로운 얘기여서 재미었다  
흥미진진.  
예전에 봤던건데 이제야 국내 개봉이구나;; 그냥 예상했던 내용. 파산시 윗대가리들이 어떻게 행동하는 지를 알 수 있다.  
미국에 있을 때 봤는데 짧고 깔끔한 연출이 돋보임. 케빈 스페이시가 갑자기 가책을 느끼는 심리변화는 충분하게 설명되지 않음.  
"와, 이런 영화가 이런 평점? 아쉬운데? 보고 나서 평가하자, 다른 사람 의견 생각하지 말고 느낌대로 보고싶으면 과감하게 볼것을 추천!!!  "
부실채권 떠넘기기를 볼 수 있다;  
