순번,영화명,감독,제작사_x,수입사_x,배급사_x,개봉일_x,영화유형_x,영화형태_x,국적_x,전국스크린수_x,전국매출액_x,전국관객수_x,서울매출액_x,서울관객수_x,장르_x,등급_x,영화구분_x,원제,제작년도,원작도서유무,네이버기대지수,개봉전 평점,총댓글수(개봉전),?순번,영진위 영화명,제작사_y,수입사_y,배급사_y,개봉일_y,영화유형_y,영화형태_y,국적_y,전국스크린수_y,전국매출액_y,전국관객수_y,서울매출액_y,서울관객수_y,장르_y,등급_y,영화구분_y,_merge
228.0,007스카이폴,샘 멘데스,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-26,개봉영화,장편,미국,748,"17,487,213,000",2376145.0,"6,160,910,500","793,030",액션,15세이상관람가,일반영화,SKYFALL,2012.0,0.0,0.0,9.13,238.0,228.0,007 스카이폴,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-26,개봉영화,장편,미국,748,"17,487,213,000",2376145.0,"6,160,910,500","793,030",액션,15세이상관람가,일반영화,both
299.0,007스펙터,샘 멘데스,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-11-11,개봉영화,장편,영국,"1,105","14,302,132,030",1820842.0,"4,498,038,930","548,085",액션,15세이상관람가,일반영화,Spectre,2015.0,0.0,6919.0,9.25,253.0,299.0,007 스펙터,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-11-11,개봉영화,장편,영국,"1,105","14,302,132,030",1820842.0,"4,498,038,930","548,085",액션,15세이상관람가,일반영화,both
3875.0,009사이보그,카미야마 켄지,,씨너스엔터테인먼트(주),"씨너스엔터테인먼트(주),㈜T-JOY",2013-05-09,개봉영화,장편,일본,26,"13,154,500",1656.0,"9,494,000","1,116",애니메이션,12세이상관람가,일반영화,009 Re: Cyborg,2012.0,0.0,0.0,5.62,16.0,3875.0,009 사이보그,,씨너스엔터테인먼트(주),"씨너스엔터테인먼트(주),㈜T-JOY",2013-05-09,개봉영화,장편,일본,26,"13,154,500",1656.0,"9,494,000","1,116",애니메이션,12세이상관람가,일반영화,both
1520.0,00mhz,유선동,(주)제이엠컬쳐스,,(주)스마일이엔티,2019-05-29,개봉영화,장편,한국,446,"438,004,540",59344.0,"96,587,670","12,605",공포(호러),15세이상관람가,일반영화,,2018.0,0.0,495.0,7.91,129.0,1520.0,0.0MHz,(주)제이엠컬쳐스,,(주)스마일이엔티,2019-05-29,개봉영화,장편,한국,446,"438,004,540",59344.0,"96,587,670","12,605",공포(호러),15세이상관람가,일반영화,both
3822.0,100미터,마르셀 바레나,,㈜코리아스크린,"㈜코리아스크린,와이드 릴리즈(주)",2017-07-20,개봉영화,장편,스페인,41,"12,841,500",1770.0,"6,587,300",861,코미디,15세이상관람가,독립/예술영화,100 meters,2016.0,0.0,89.0,9.78,9.0,3822.0,100미터,,㈜코리아스크린,"㈜코리아스크린,와이드 릴리즈(주)",2017-07-20,개봉영화,장편,스페인,41,"12,841,500",1770.0,"6,587,300",861,코미디,15세이상관람가,독립/예술영화,both
3980.0,10일간의원나잇스탠드,다니엘 아르비드,,(주)소나무픽쳐스,(주)소나무픽쳐스,2012-11-29,개봉영화,장편,프랑스,1,"3,180,000",1510.0,"3,180,000","1,510",멜로/로맨스,청소년관람불가,일반영화,Beirut Hotel,2011.0,0.0,0.0,0.00,0.0,3980.0,10일간의 원나잇 스탠드,,(주)소나무픽쳐스,(주)소나무픽쳐스,2012-11-29,개봉영화,장편,프랑스,1,"3,180,000",1510.0,"3,180,000","1,510",멜로/로맨스,청소년관람불가,일반영화,both
1051.0,127시간,대니 보일,,이십세기폭스코리아(주),이십세기폭스코리아(주),2011-02-17,개봉영화,장편,미국,233,"1,333,438,500",180332.0,"480,060,000","61,595",드라마,15세이상관람가,일반영화,127 Hours,2010.0,0.0,0.0,8.71,352.0,1051.0,127시간,,이십세기폭스코리아(주),이십세기폭스코리아(주),2011-02-17,개봉영화,장편,미국,233,"1,333,438,500",180332.0,"480,060,000","61,595",드라마,15세이상관람가,일반영화,both
968.0,12솔져스,니콜라이 퓰시,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2018-01-31,개봉영화,장편,미국,211,"1,833,626,400",223740.0,"597,547,500","70,049",액션,15세이상관람가,독립/예술영화,12 Strong,2018.0,0.0,937.0,9.60,97.0,968.0,12 솔져스,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2018-01-31,개봉영화,장편,미국,211,"1,833,626,400",223740.0,"597,547,500","70,049",액션,15세이상관람가,독립/예술영화,both
1127.0,13시간,마이클 베이,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03,개봉영화,장편,미국,380,"1,160,889,514",144827.0,"331,939,114","39,831",액션,15세이상관람가,일반영화,13 Hours: The Secret Soldiers of Benghazi,2016.0,1.0,770.0,8.47,108.0,1127.0,13시간,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2016-03-03,개봉영화,장편,미국,380,"1,160,889,514",144827.0,"331,939,114","39,831",액션,15세이상관람가,일반영화,both
3168.0,15소년표류기해적섬을탈출하라,나카무라 류타로,,에이원엔터테인먼트,에이원엔터테인먼트,2014-11-27,개봉영화,장편,일본,56,"28,511,700",4341.0,"3,362,600",451,애니메이션,전체관람가,일반영화,The Lost 15 Boys: The Big Adventure On Pirate Island,2013.0,0.0,29.0,7.25,4.0,3168.0,15소년 표류기 해적섬을 탈출하라,,에이원엔터테인먼트,에이원엔터테인먼트,2014-11-27,개봉영화,장편,일본,56,"28,511,700",4341.0,"3,362,600",451,애니메이션,전체관람가,일반영화,both
3236.0,1789바스티유의연인들,정성복,(주)패뷸러스,,유니버설픽쳐스인터내셔널 코리아(유),2014-09-18,개봉영화,장편,한국,35,"67,308,500",3892.0,"41,783,500","2,359",뮤지컬,전체관람가,일반영화,1789 Les Amants De La Bastille,2013.0,0.0,153.0,9.09,32.0,3236.0,"1789, 바스티유의 연인들",(주)패뷸러스,,유니버설픽쳐스인터내셔널 코리아(유),2014-09-18,개봉영화,장편,한국,35,"67,308,500",3892.0,"41,783,500","2,359",뮤지컬,전체관람가,일반영화,both
4194.0,18우리들의성장느와르,한윤선,따듯한 영화사,,어뮤즈,2014-08-14,개봉영화,장편,한국,15,"8,717,000",1124.0,"5,454,700",676,드라마,청소년관람불가,독립/예술영화,18 - Eighteen Noir,2013.0,0.0,173.0,9.29,38.0,4194.0,18 우리들의 성장 느와르,따듯한 영화사,,어뮤즈,2014-08-14,개봉영화,장편,한국,15,"8,717,000",1124.0,"5,454,700",676,드라마,청소년관람불가,독립/예술영화,both
1531.0,1919유관순,신상민,유관순문화산업전문유한회사,,"주식회사 마운틴픽쳐스,케이티하이텔(주)",2019-03-14,개봉영화,장편,한국,269,"475,252,410",57370.0,"148,417,860","17,274",다큐멘터리,12세이상관람가,독립/예술영화,,2019.0,0.0,145.0,5.71,49.0,1531.0,1919 유관순,유관순문화산업전문유한회사,,"주식회사 마운틴픽쳐스,케이티하이텔(주)",2019-03-14,개봉영화,장편,한국,269,"475,252,410",57370.0,"148,417,860","17,274",다큐멘터리,12세이상관람가,독립/예술영화,both
35.0,1987,장준환,(주)우정필름,,씨제이이앤엠(주),2017-12-27,개봉영화,장편,한국,"1,299","58,165,581,145",7231638.0,"14,638,920,495","1,776,877",드라마,15세이상관람가,일반영화,1987:When the Day Comes,2017.0,0.0,13877.0,7.55,1220.0,35.0,1987,(주)우정필름,,씨제이이앤엠(주),2017-12-27,개봉영화,장편,한국,"1,299","58,165,581,145",7231638.0,"14,638,920,495","1,776,877",드라마,15세이상관람가,일반영화,both
2945.0,1991봄,권경원,(주)해밀픽쳐스,,(주)인디플러그,2018-10-31,개봉영화,장편,한국,26,"43,243,850",5758.0,"23,369,750","2,864",다큐멘터리,12세이상관람가,독립/예술영화,Courtesy to the Nation,2017.0,0.0,207.0,9.54,24.0,2945.0,"1991, 봄",(주)해밀픽쳐스,,(주)인디플러그,2018-10-31,개봉영화,장편,한국,26,"43,243,850",5758.0,"23,369,750","2,864",다큐멘터리,12세이상관람가,독립/예술영화,both
3362.0,1999면회,김태곤,광화문시네마,,㈜인디스토리,2013-02-21,개봉영화,장편,한국,20,"23,266,300",3289.0,"15,773,300","2,179",드라마,15세이상관람가,독립/예술영화,Sunshine Boys,2012.0,0.0,0.0,8.19,32.0,3362.0,"1999, 면회",광화문시네마,,㈜인디스토리,2013-02-21,개봉영화,장편,한국,20,"23,266,300",3289.0,"15,773,300","2,179",드라마,15세이상관람가,독립/예술영화,both
907.0,19곰테드,세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2012-09-27,개봉영화,장편,미국,248,"2,034,959,293",266574.0,"857,462,249","107,453",코미디,청소년관람불가,일반영화,Ted,2012.0,0.0,0.0,10.0,22.0,907.0,19곰 테드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2012-09-27,개봉영화,장편,미국,248,"2,034,959,293",266574.0,"857,462,249","107,453",코미디,청소년관람불가,일반영화,both
1074.0,19곰테드2,세스 맥팔레인,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-06-25,개봉영화,장편,미국,297,"1,378,084,400",170647.0,"605,457,800","72,311",코미디,청소년관람불가,일반영화,Ted 2,2015.0,0.0,2859.0,9.04,85.0,1074.0,19곰 테드 2,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-06-25,개봉영화,장편,미국,297,"1,378,084,400",170647.0,"605,457,800","72,311",코미디,청소년관람불가,일반영화,both
977.0,1급기밀,홍기선,"(주)미인픽쳐스,(주)미디어모굴",,(주)리틀빅픽쳐스,2018-01-24,개봉영화,장편,한국,512,"1,720,083,300",217803.0,"406,282,500","50,330",드라마,12세이상관람가,일반영화,The Discloser,2016.0,0.0,1549.0,8.73,268.0,977.0,1급기밀,"(주)미인픽쳐스,(주)미디어모굴",,(주)리틀빅픽쳐스,2018-01-24,개봉영화,장편,한국,512,"1,720,083,300",217803.0,"406,282,500","50,330",드라마,12세이상관람가,일반영화,both
3269.0,1월의두얼굴,호세인 아미니,,(주)누리픽쳐스,(주)영화사 진진,2014-09-11,개봉영화,장편,영국,45,"26,747,300",3720.0,"15,988,500","2,145",스릴러,15세이상관람가,독립/예술영화,The Two Faces of January,2014.0,1.0,95.0,7.28,18.0,3269.0,1월의 두 얼굴,,(주)누리픽쳐스,(주)영화사 진진,2014-09-11,개봉영화,장편,영국,45,"26,747,300",3720.0,"15,988,500","2,145",스릴러,15세이상관람가,독립/예술영화,both
3560.0,22,궈커,(주)아시아홈 엔터테인먼트,,메가박스중앙(주)플러스엠,2018-08-14,개봉영화,장편,한국,31,"18,668,000",2434.0,"15,406,200","1,911",다큐멘터리,전체관람가,독립/예술영화,TWENTY TWO,2015.0,0.0,138.0,9.50,8.0,3560.0,22,(주)아시아홈 엔터테인먼트,,메가박스중앙(주)플러스엠,2018-08-14,개봉영화,장편,한국,31,"18,668,000",2434.0,"15,406,200","1,911",다큐멘터리,전체관람가,독립/예술영화,both
3832.0,22년후의고백,이리에 유,,(주)비에이엔터테인먼트,(주)영화사오원,2018-01-17,개봉영화,장편,일본,41,"12,993,500",1732.0,"8,701,000","1,085",스릴러,15세이상관람가,독립/예술영화,Memoirs of a Murderer,2017.0,0.0,236.0,5.39,90.0,3832.0,22년 후의 고백,,(주)비에이엔터테인먼트,(주)영화사오원,2018-01-17,개봉영화,장편,일본,41,"12,993,500",1732.0,"8,701,000","1,085",스릴러,15세이상관람가,독립/예술영화,both
1175.0,22블렛,리샤르 베리,유로파 Corp.,㈜케이디미디어,㈜케이디미디어,2010-10-14,개봉영화,장편,프랑스,236,"994,042,368",131436.0,"312,647,500","39,585",액션,청소년관람불가,일반영화,22 Bullets,2010.0,0.0,0.0,8.88,33.0,1175.0,22 블렛,유로파 Corp.,㈜케이디미디어,㈜케이디미디어,2010-10-14,개봉영화,장편,프랑스,236,"994,042,368",131436.0,"312,647,500","39,585",액션,청소년관람불가,일반영화,both
322.0,23아이덴티티,M. 나이트 샤말란,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-02-22,개봉영화,장편,미국,952,"13,609,456,135",1675798.0,"4,134,850,035","490,806",스릴러,15세이상관람가,일반영화,Split,2016.0,1.0,3751.0,8.64,169.0,322.0,23 아이덴티티,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-02-22,개봉영화,장편,미국,952,"13,609,456,135",1675798.0,"4,134,850,035","490,806",스릴러,15세이상관람가,일반영화,both
3215.0,24주,앤 조라 베라치드,,(주)영화사 진진,(주)영화사 진진,2017-06-15,개봉영화,장편,독일,22,"30,480,500",4040.0,"23,117,000","2,883",드라마,청소년관람불가,독립/예술영화,24 Weeks,2016.0,0.0,245.0,9.21,29.0,3215.0,24주,,(주)영화사 진진,(주)영화사 진진,2017-06-15,개봉영화,장편,독일,22,"30,480,500",4040.0,"23,117,000","2,883",드라마,청소년관람불가,독립/예술영화,both
168.0,26년,조근현,영화사청어람(주),,"(주)인벤트스톤,영화사청어람(주)",2012-11-29,개봉영화,장편,한국,604,"21,241,327,145",2963449.0,"6,121,058,611","817,210",액션,15세이상관람가,일반영화,26Years,2012.0,1.0,0.0,5.89,15748.0,168.0,26년,영화사청어람(주),,"(주)인벤트스톤,영화사청어람(주)",2012-11-29,개봉영화,장편,한국,604,"21,241,327,145",2963449.0,"6,121,058,611","817,210",액션,15세이상관람가,일반영화,both
3208.0,2amshow,정성복,에스케이텔레콤(주),,에스케이텔레콤(주),2010-12-09,개봉영화,장편,한국,27,"46,244,060",4085.0,"34,734,000","3,066",공연,전체관람가,일반영화,,2010.0,0.0,0.0,8.77,139.0,3208.0,2AM SHOW,에스케이텔레콤(주),,에스케이텔레콤(주),2010-12-09,개봉영화,장편,한국,27,"46,244,060",4085.0,"34,734,000","3,066",공연,전체관람가,일반영화,both
2873.0,2데이즈인뉴욕,줄리 델피,,오드,예지림엔터테인먼트,2013-08-29,개봉영화,장편,프랑스,19,"47,935,000",6291.0,"41,128,000","5,263",코미디,15세이상관람가,독립/예술영화,2 Days in New York,2012.0,0.0,0.0,8.17,46.0,2873.0,2 데이즈 인 뉴욕,,오드,예지림엔터테인먼트,2013-08-29,개봉영화,장편,프랑스,19,"47,935,000",6291.0,"41,128,000","5,263",코미디,15세이상관람가,독립/예술영화,both
341.0,300제국의부활,노암 머로,,워너브러더스 코리아(주),워너브러더스 코리아(주),2014-03-06,개봉영화,장편,미국,720,"13,395,159,700",1593116.0,"4,270,110,800","481,429",액션,청소년관람불가,일반영화,300: Rise of an Empire,2014.0,0.0,0.0,8.47,278.0,341.0,300 제국의 부활,,워너브러더스 코리아(주),워너브러더스 코리아(주),2014-03-06,개봉영화,장편,미국,720,"13,395,159,700",1593116.0,"4,270,110,800","481,429",액션,청소년관람불가,일반영화,both
1874.0,33,패트리시아 리건,,(주)나이너스엔터테인먼트,(주)나이너스엔터테인먼트,2016-04-07,개봉영화,장편,미국,320,"228,351,400",29728.0,"68,233,700","8,707",드라마,12세이상관람가,일반영화,The 33,2015.0,0.0,672.0,8.95,248.0,1874.0,33,,(주)나이너스엔터테인먼트,(주)나이너스엔터테인먼트,2016-04-07,개봉영화,장편,미국,320,"228,351,400",29728.0,"68,233,700","8,707",드라마,12세이상관람가,일반영화,both
4026.0,400번의구타,프랑수아 트뤼포,,㈜영화사 백두대간,㈜영화사 백두대간,2016-04-13,개봉영화,장편,프랑스,7,"8,721,800",1427.0,"6,661,200","1,071",드라마,"15세이상관람가,전체관람가",독립/예술영화,The 400 Blows,1959.0,0.0,96.0,8.45,121.0,4026.0,400번의 구타,,㈜영화사 백두대간,㈜영화사 백두대간,2016-04-13,개봉영화,장편,프랑스,7,"8,721,800",1427.0,"6,661,200","1,071",드라마,"15세이상관람가,전체관람가",독립/예술영화,both
2030.0,45년후,앤드류 헤이,,판씨네마(주),판씨네마(주),2016-05-05,개봉영화,장편,영국,45,"176,524,818",22745.0,"112,178,518","13,747",드라마,15세이상관람가,독립/예술영화,45 Years,2015.0,0.0,311.0,8.24,58.0,2030.0,45년 후,,판씨네마(주),판씨네마(주),2016-05-05,개봉영화,장편,영국,45,"176,524,818",22745.0,"112,178,518","13,747",드라마,15세이상관람가,독립/예술영화,both
617.0,47미터,조하네스 로버츠,,(주)비엠컬쳐스,씨네그루(주)키다리이엔티,2017-07-19,개봉영화,장편,영국,733,"4,686,022,657",590036.0,"1,043,910,157","125,764",스릴러,15세이상관람가,일반영화,47 Meters Down,2017.0,0.0,3483.0,8.18,283.0,617.0,47 미터,,(주)비엠컬쳐스,씨네그루(주)키다리이엔티,2017-07-19,개봉영화,장편,영국,733,"4,686,022,657",590036.0,"1,043,910,157","125,764",스릴러,15세이상관람가,일반영화,both
2362.0,48미터,민백두,한엔터테인먼트,,씨제이이앤엠(주),2013-07-04,개봉영화,장편,한국,35,"101,214,000",13118.0,"46,252,500","5,855",드라마,15세이상관람가,독립/예술영화,48M,2012.0,0.0,0.0,9.73,446.0,2362.0,48미터,한엔터테인먼트,,씨제이이앤엠(주),2013-07-04,개봉영화,장편,한국,35,"101,214,000",13118.0,"46,252,500","5,855",드라마,15세이상관람가,독립/예술영화,both
1748.0,4등,정지우,"국가인권위원회,정지우 필름",,"(주)프레인글로벌,CGV아트하우스",2016-04-13,개봉영화,장편,한국,213,"282,006,700",37943.0,"135,412,300","17,625",드라마,15세이상관람가,독립/예술영화,4th Place,2015.0,0.0,1192.0,9.54,123.0,1748.0,4등,"국가인권위원회,정지우 필름",,"(주)프레인글로벌,CGV아트하우스",2016-04-13,개봉영화,장편,한국,213,"282,006,700",37943.0,"135,412,300","17,625",드라마,15세이상관람가,독립/예술영화,both
1142.0,500일의썸머,마크 웹,스네이크 프리뷰,"(주)피터팬픽쳐스,이십세기폭스코리아(주)","(주)팝엔터테인먼트,이십세기폭스코리아(주)",2010-01-21,개봉영화,장편,미국,185,"1,064,051,540",140458.0,"519,444,500","66,078",드라마,15세이상관람가,독립/예술영화,[500] Days Of Summer,2009.0,0.0,28.0,9.38,109.0,1142.0,500일의 썸머,스네이크 프리뷰,"(주)피터팬픽쳐스,이십세기폭스코리아(주)","(주)팝엔터테인먼트,이십세기폭스코리아(주)",2010-01-21,개봉영화,장편,미국,185,"1,064,051,540",140458.0,"519,444,500","66,078",드라마,15세이상관람가,독립/예술영화,both
1154.0,5050,조나단 레빈,,"(주)프레인글로벌,(주)드림웨스트픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,2011-11-24,개봉영화,장편,미국,159,"1,029,728,500",137205.0,"604,651,500","77,313",코미디,15세이상관람가,독립/예술영화,,2011.0,0.0,0.0,9.69,74.0,1154.0,5050,,"(주)프레인글로벌,(주)드림웨스트픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,2011-11-24,개봉영화,장편,미국,159,"1,029,728,500",137205.0,"604,651,500","77,313",코미디,15세이상관람가,독립/예술영화,both
1032.0,50가지그림자심연,제임스 폴리,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-02-09,개봉영화,장편,미국,435,"1,589,180,900",189620.0,"583,553,000","67,787",드라마,청소년관람불가,일반영화,Fifty Shades Darker,2017.0,1.0,3757.0,8.32,142.0,1032.0,50가지 그림자 심연,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-02-09,개봉영화,장편,미국,435,"1,589,180,900",189620.0,"583,553,000","67,787",드라마,청소년관람불가,일반영화,both
978.0,50가지그림자해방,제임스 폴리,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-02-21,개봉영화,장편,미국,213,"1,866,384,500",217785.0,"650,566,700","75,135",드라마,청소년관람불가,일반영화,Fifty Shades Freed,2018.0,1.0,1754.0,8.15,53.0,978.0,50가지 그림자 해방,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2018-02-21,개봉영화,장편,미국,213,"1,866,384,500",217785.0,"650,566,700","75,135",드라마,청소년관람불가,일반영화,both
2523.0,518힌츠페터스토리,장영주,KBS,,(주)드림팩트엔터테인먼트,2018-05-17,개봉영화,장편,한국,119,"72,502,600",10610.0,"36,067,700","4,336",다큐멘터리,12세이상관람가,독립/예술영화,5.18 Hinzpeter Story,2018.0,0.0,240.0,8.98,221.0,2523.0,5.18 힌츠페터 스토리,KBS,,(주)드림팩트엔터테인먼트,2018-05-17,개봉영화,장편,한국,119,"72,502,600",10610.0,"36,067,700","4,336",다큐멘터리,12세이상관람가,독립/예술영화,both
1304.0,577프로젝트,이근우,"(주)다세포클럽,(주)무브픽쳐스,(주)판타지오,(주)숲 엔터테인먼트",,필라멘트픽쳐스,2012-08-30,개봉영화,장편,한국,191,"695,765,500",96079.0,"309,860,500","40,607",코미디,15세이상관람가,일반영화,Project 577,2012.0,0.0,0.0,8.33,63.0,1304.0,577 프로젝트,"(주)다세포클럽,(주)무브픽쳐스,(주)판타지오,(주)숲 엔터테인먼트",,필라멘트픽쳐스,2012-08-30,개봉영화,장편,한국,191,"695,765,500",96079.0,"309,860,500","40,607",코미디,15세이상관람가,일반영화,both
1266.0,5백만불의사나이,김익로,"(주)하리마오픽쳐스,(주)제이와이피엔터테인먼트,(주)바른손이앤에이",,씨제이이앤엠(주),2012-07-19,개봉영화,장편,한국,331,"739,789,500",104736.0,"193,733,000","25,929",코미디,15세이상관람가,일반영화,A Millionaire on the Run,2012.0,0.0,0.0,6.73,256.0,1266.0,5백만불의 사나이,"(주)하리마오픽쳐스,(주)제이와이피엔터테인먼트,(주)바른손이앤에이",,씨제이이앤엠(주),2012-07-19,개봉영화,장편,한국,331,"739,789,500",104736.0,"193,733,000","25,929",코미디,15세이상관람가,일반영화,both
4014.0,5쿼터,릭 바이버,,(주)트리니티네트워크,(주)토러스엔터테인먼트,2012-08-23,개봉영화,장편,미국,19,"10,233,500",1450.0,"5,722,500",770,드라마,전체관람가,독립/예술영화,The 5th Quarter,2010.0,0.0,0.0,0.00,4.0,4014.0,5쿼터,,(주)트리니티네트워크,(주)토러스엔터테인먼트,2012-08-23,개봉영화,장편,미국,19,"10,233,500",1450.0,"5,722,500",770,드라마,전체관람가,독립/예술영화,both
2100.0,60만번의트라이,"박사유,박돈사","꼬마프레스,60만번의트라이제작위원회",,㈜인디스토리,2014-09-18,개봉영화,장편,한국,76,"136,608,300",19919.0,"63,538,300","8,735",다큐멘터리,12세이상관람가,독립/예술영화,"One for All, All for One",2013.0,0.0,332.0,9.29,261.0,2100.0,60만번의 트라이,"꼬마프레스,60만번의트라이제작위원회",,㈜인디스토리,2014-09-18,개봉영화,장편,한국,76,"136,608,300",19919.0,"63,538,300","8,735",다큐멘터리,12세이상관람가,독립/예술영화,both
3408.0,6웨이투다이,나딤 사우마,,제인앤유,제인앤유,2017-09-05,개봉영화,장편,미국,1,"15,285,000",3057.0,"15,285,000","3,057",액션,15세이상관람가,일반영화,6 Ways to Sundown,2015.0,0.0,9.0,3.75,4.0,3408.0,6 웨이 투 다이,,제인앤유,제인앤유,2017-09-05,개봉영화,장편,미국,1,"15,285,000",3057.0,"15,285,000","3,057",액션,15세이상관람가,일반영화,both
247.0,7광구,김지훈,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2011-08-04,개봉영화,장편,한국,812,"19,314,027,000",2232179.0,"4,908,554,500","528,995",SF,15세이상관람가,일반영화,SECTOR 7,2011.0,0.0,0.0,6.57,1852.0,247.0,7광구,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2011-08-04,개봉영화,장편,한국,812,"19,314,027,000",2232179.0,"4,908,554,500","528,995",SF,15세이상관람가,일반영화,both
2220.0,7년그들이없는언론,김진혁,한국탐사저널리즘센터,,(주)인디플러그,2017-01-12,개봉영화,장편,한국,105,"129,175,200",16577.0,"71,790,700","8,985",다큐멘터리,12세이상관람가,독립/예술영화,Seven Years-Journalism without Journalist,2016.0,0.0,823.0,8.31,55.0,2220.0,7년-그들이 없는 언론,한국탐사저널리즘센터,,(주)인디플러그,2017-01-12,개봉영화,장편,한국,105,"129,175,200",16577.0,"71,790,700","8,985",다큐멘터리,12세이상관람가,독립/예술영화,both
651.0,7년의밤,추창민,"(주)바른손,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-03-28,개봉영화,장편,한국,872,"3,969,337,524",528007.0,"1,046,793,224","133,744",스릴러,15세이상관람가,일반영화,Seven Years of Night,2018.0,1.0,5888.0,8.69,514.0,651.0,7년의 밤,"(주)바른손,씨제이이앤엠(주)",,씨제이이앤엠(주),2018-03-28,개봉영화,장편,한국,872,"3,969,337,524",528007.0,"1,046,793,224","133,744",스릴러,15세이상관람가,일반영화,both
7.0,7번방의선물,이환경,"(주)화인웍스,(주)씨엘엔터테인먼트",,(주)넥스트엔터테인먼트월드(NEW),2013-01-23,개봉영화,장편,한국,787,"91,431,914,670",12811206.0,"22,800,931,670","3,070,053",코미디,15세이상관람가,일반영화,Miracle in Cell No.7,2012.0,0.0,0.0,9.53,770.0,7.0,7번방의 선물,"(주)화인웍스,(주)씨엘엔터테인먼트",,(주)넥스트엔터테인먼트월드(NEW),2013-01-23,개봉영화,장편,한국,787,"91,431,914,670",12811206.0,"22,800,931,670","3,070,053",코미디,15세이상관람가,일반영화,both
1810.0,7번째내가죽던날,라이 루소 영,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,2017-05-31,개봉영화,장편,미국,230,"259,877,400",34184.0,"80,398,600","10,255",드라마,15세이상관람가,독립/예술영화,Before I Fall,2017.0,1.0,753.0,9.28,89.0,1810.0,7번째 내가 죽던 날,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,2017-05-31,개봉영화,장편,미국,230,"259,877,400",34184.0,"80,398,600","10,255",드라마,15세이상관람가,독립/예술영화,both
1322.0,7번째아들,세르게이 보드로프,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-02-11,개봉영화,장편,미국,358,"729,980,451",92598.0,"218,674,251","25,546",어드벤처,12세이상관람가,일반영화,Seventh Son,2015.0,1.0,635.0,7.57,68.0,1322.0,7번째 아들,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2015-02-11,개봉영화,장편,미국,358,"729,980,451",92598.0,"218,674,251","25,546",어드벤처,12세이상관람가,일반영화,both
808.0,7호실,이용승,(주)명필름,,롯데쇼핑㈜롯데엔터테인먼트,2017-11-15,개봉영화,장편,한국,629,"2,677,284,639",347790.0,"784,052,239","98,086",코미디,15세이상관람가,일반영화,Room No.7,2017.0,0.0,12977.0,9.03,320.0,808.0,7호실,(주)명필름,,롯데쇼핑㈜롯데엔터테인먼트,2017-11-15,개봉영화,장편,한국,629,"2,677,284,639",347790.0,"784,052,239","98,086",코미디,15세이상관람가,일반영화,both
