OPEN_WEEK,SHOW_TM,NATION_NM,COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,CMT_SCORE,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
25,118,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,4.51085950651685,0,0.415300546448087,13.1181143631149,13.2761325256858,497880,583110.815716399
51,114,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,12세이상관람가,0,6.64639051484773,0,0.432721712538226,13.1078039007394,13.4198090744233,492773,673207.629502633
23,95,한국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,1,6.61069604471776,0,0.349206349206349,13.1071786710791,13.2673084133043,492465,577988.015669831
44,108,한국,(주)쇼박스,코미디,15세이상관람가,0,4.62497281328427,0,0.353591160220995,13.1046209065279,13.0946967162151,491207,486356.277806178
41,135,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0,3.52636052461616,5.38449506278909,0.459183673469388,13.1041118265669,12.2366664310771,490957,206213.316931599
40,103,미국,월트디즈니컴퍼니코리아 유한책임회사,어드벤처,전체관람가,0,3.93182563272433,6.17378610390194,0.290322580645161,13.1027870045107,12.5484345586308,490307,281653.975322873
44,111,미국,기타,액션,15세이상관람가,1,4.35670882668959,0,0.463576158940397,13.101864707927,11.6552780601393,489855,115298.311314977
6,115,한국,기타,드라마,12세이상관람가,0,8.3243363327069,0,0.442130881557599,13.1009538196868,12.4933641250428,489409,266562.528888625
28,108,미국,월트디즈니컴퍼니코리아 유한책임회사,애니메이션,전체관람가,1,5.60947179518496,8.00836557031292,0.224728487886383,13.0978985388715,13.7169212175896,487916,906114.736367937
44,125,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,5.76205138278018,8.59062950948942,0.497894736842105,13.097859596984,13.6740044934055,487897,868049.911229231
15,120,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,15세이상관람가,0,7.63240112660145,9.10664513563742,0.118289786223278,13.0920752892985,13.6901898538046,485083,882213.927535116
20,116,한국,기타,가족,15세이상관람가,0,6.14203740558736,8.76170676846664,0.552540013917884,13.0835955216956,12.2791471554123,480987,215162.138491273
27,90,한국,기타,미스터리,15세이상관람가,0,5.2040066870768,8.22951111896446,0.246464646464646,13.0826407783274,12.1550686584666,480528,190054.976343704
5,106,한국,(주)쇼박스,코미디,12세이상관람가,0,7.07411681619736,0,0.303132938187976,13.0822931835445,13.3833166881188,480361,649083.526763247
16,108,한국,(주)싸이더스,드라마,전체관람가,0,5.55295958492162,0,0.363636363636364,13.0790841998142,12.2959508430859,478822,218808.203743838
5,85,한국,(주)싸이더스,애니메이션,전체관람가,1,6.00141487796115,0,0.480909829406986,13.0781857590707,13.1352714071107,478392,506495.848965803
4,117,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,6.71052310945243,8.67573421954479,0.450957963969116,13.0745692170584,13.3863115772513,476665,651030.373804018
6,106,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,1,5.77765232322266,7.44366368311559,0.330882352941177,13.071720397832,13.0457853950804,475309,463140.338976206
27,122,한국,메가박스중앙(주)플러스엠,드라마,15세이상관람가,0,5.12989871492307,6.93244789157251,0.425688073394495,13.0692515884521,12.863505687833,474137,385966.434662467
18,118,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,15세이상관람가,1,5.89715386763674,7.9218984110238,0.473684210526316,13.066201408125,13.3383396821244,472693,620536.485540397
52,83,남아프리카공화국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,4.33073334028633,0,0.460176991150443,13.0661992925848,12.4582151853352,472692,257355.888300806
24,112,미국,씨제이이앤엠(주),SF,12세이상관람가,0,5.14166355650266,0,0.218120805369128,13.0649842333229,12.8237385133066,472118,370918.823589178
39,119,한국,(주)싸이더스,드라마,청소년관람불가,0,4.72738781871234,0,0.377510040160643,13.0637740579541,12.8461102012113,471547,379310.42085473
4,119,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,0,5.59842195899838,0,0.359574468085106,13.0628320327426,13.1066189596435,471103,492189.438832437
32,112,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,5.89989735358249,9.391327705757,0.254901960784314,13.0625921413507,12.7848698845688,470990,356778.308960841
26,137,한국,씨제이이앤엠(주),액션,청소년관람불가,0,7.59689443814454,10.1582460432196,0.351207729468599,13.0607113529905,14.0640790797085,470105,1282188.67716389
40,123,중국,롯데쇼핑㈜롯데엔터테인먼트,액션,12세이상관람가,0,4.04305126783455,0,0.580645161290323,13.0568067381604,12.0485270790281,468273,170847.577617822
3,124,한국,(주)시너지하우스 (시너지),드라마,12세이상관람가,0,5.96870755998537,0,0.495726495726496,13.0555759293252,13.2090716052057,467697,545289.216412809
3,129,미국,월트디즈니컴퍼니코리아 유한책임회사,드라마,15세이상관람가,0,4.38202663467388,6.14846829591765,0.341614906832298,13.0529597072654,12.4407706519682,466475,252905.366420481
40,111,한국,씨제이이앤엠(주),멜로,청소년관람불가,0,5.63835466933375,8.90652891759452,0.384782608695652,13.0514021413869,12.9380420973825,465749,415834.281202723
29,113,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,애니메이션,전체관람가,0,4.47733681447821,0,0.40650406504065,13.0510972096506,12.9484110918079,465607,420168.49644014
43,115,일본,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,5.74939298590825,8.48652777710535,0.386046511627907,13.050856634503,12.5402812710923,465495,279366.905713391
10,113,한국,씨제이이앤엠(주),사극,청소년관람불가,0,5.67675380226828,8.8667226671941,0.351635514018692,13.0508501897299,13.3543531589891,465492,630553.421124561
6,108,미국,(주)시너지하우스 (시너지),어드벤처,15세이상관람가,0,4.82028156560504,0,0.356115107913669,13.048947165929,12.5637985769651,464607,286014.725707742
24,94,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,0,3.78418963391826,0,0.405797101449275,13.0437010499009,12.6215149179394,462176,303008.130643786
45,98,미국,이십세기폭스코리아(주),액션,12세이상관람가,0,4.29045944114839,0,0.412162162162162,13.0379703876268,13.0088335101346,459535,446338.767086181
14,103,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,SF,15세이상관람가,0,5.76832099579377,7.44775128004791,0.280238500851789,13.0377222799904,12.8834500017217,459421,393741.547301888
45,99,한국,기타,액션,15세이상관람가,0,4.33073334028633,6.24804287450843,0.19634703196347,13.0368490610782,11.2305947601005,459020,75402.4283793777
33,141,인도,필라멘트픽쳐스,코미디,12세이상관람가,0,8.71308886823731,3.66356164612965,0.486087990487515,13.0367793449101,12.6688881941731,458988,317708.061395242
44,118,한국,기타,드라마,15세이상관람가,0,7.70841066725737,0,0.305605786618445,13.0207048896661,13.1550229766973,451669,516599.38889014
39,96,한국,(주)제이앤씨미디어그룹,코미디,12세이상관람가,0,4.70048036579242,6.85224256905188,0.385542168674699,13.017833627676,12.5398721844481,450374,279252.643816531
2,172,미국,(주)넥스트엔터테인먼트월드(NEW),SF,청소년관람불가,0,7.18690102041163,0,0.402762430939226,13.0149362833992,13.1225546210212,449071,500095.630952556
12,126,미국,이십세기폭스코리아(주),드라마,12세이상관람가,0,5.92157841964382,7.56060116276856,0.498678996036988,13.014606659813,12.9732103722369,448923,430718.65022835
31,112,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,6.51025834052315,9.32134493001909,0.253878702397743,13.013398596401,12.9763713372948,448381,432082.290906327
18,105,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,5.50938833662798,0,0.333996023856859,13.0115859947551,12.754061309529,447569,345954.073447549
3,130,미국,롯데쇼핑㈜롯데엔터테인먼트,드라마,청소년관람불가,0,4.64439089914137,6.98933526597456,0.394904458598726,13.0095619130919,12.2392087821714,446664,206738.250583637
2,85,미국,(주)넥스트엔터테인먼트월드(NEW),공포,12세이상관람가,0,5.57972982598622,0,0.17921146953405,13.0092170754645,12.7345170127588,446510,339258.289695949
48,110,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0,5.57215403217776,7.7596141506969,0.375474083438685,13.0089236459319,13.4415368225766,446379,687994.98151312
50,62,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,5.07517381523383,6.90775527898214,0.356466876971609,13.0058610213277,12.4481079664142,445014,254767.837029551
15,113,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,12세이상관람가,0,5.04985600724954,7.90174751852014,0.362068965517241,13.005849785663,12.8899047702447,445009,396291.277955492
36,100,미국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0,4.39444915467244,0,0.219512195121951,13.00368118763,12.8323726431285,444045,374135.250407257
2,157,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,스릴러,청소년관람불가,1,4.18965474202643,0,0.582352941176471,13.0033298101592,12.8023328397009,443889,363063.431244178
36,91,한국,기타,다큐멘터리,전체관람가,0,5.22035582507832,0,0.557553956834532,12.9984020453196,11.0101147062794,441707,60482.8242053014
48,100,미국,에스케이텔레콤(주),액션,15세이상관람가,0,5.98393628068719,0,0.335820895522388,12.9879195686548,13.0359292691353,437101,458597.991212277
2,94,미국,(주)넥스트엔터테인먼트월드(NEW),어드벤처,15세이상관람가,0,3.66356164612965,0,0.525423728813559,12.9835632723153,12.3533914956529,435201,231744.672644333
13,131,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,0,5.37989735354046,8.2845042272585,0.413105413105413,12.9803965059587,13.7829848513516,433825,967997.565572983
33,120,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,15세이상관람가,0,7.12528309151071,8.60611940061064,0.31948461740731,12.9745823680847,13.7011257947956,431310,891914.713921734
3,72,한국,씨네그루(주)키다리이엔티,애니메이션,전체관람가,0,5.6937321388027,8.67607551647643,0.369617224880383,12.9705376594241,12.595857954299,429569,295332.746618785
48,103,한국,기타,드라마,청소년관람불가,0,6.15909538849193,0,0.400150715900527,12.9695408152382,11.3599706572174,429141,85816.8503498232
9,104,미국,씨제이이앤엠(주),애니메이션,전체관람가,0,4.74493212836325,0,0.344827586206897,12.9689697442782,12.7842491948889,428896,356556.929057677
36,111,한국,기타,스릴러,15세이상관람가,0,5.55295958492162,8.18674278711352,0.381151832460733,12.9678803090088,12.1231455758203,428429,184083.654228794
23,112,한국,(주)쇼박스,스릴러,15세이상관람가,0,4.27666611901606,0,0.302816901408451,12.9672031881939,12.8651857137306,428139,386615.41326607
17,89,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,1,3.93182563272433,7.39079852173568,0.37956204379562,12.9663269206169,12.8761219311782,427764,390866.727772429
28,86,한국,롯데쇼핑㈜롯데엔터테인먼트,공포,15세이상관람가,0,4.81218435537242,0,0.348148148148148,12.9621288953918,12.5861827201399,425972,292489.111739782
1,106,한국,씨제이이앤엠(주),멜로,15세이상관람가,0,5.45958551414416,8.8321499060029,0.317211948790896,12.9617226829183,12.8535153309862,425799,382129.689387685
16,139,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,1,5.06890420222023,6.44571981938558,0.419834710743802,12.9575854276523,12.9676524814395,424041,428331.403180366
45,114,한국,필라멘트픽쳐스,멜로,15세이상관람가,0,5.8406416573734,0,0.527522935779816,12.9574934511841,12.8812207605175,424002,392864.780046745
7,112,한국,기타,드라마,15세이상관람가,0,7.3356339819272,0,0.457485226526592,12.9551889218605,12.5978062110312,423026,295908.691492673
7,105,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,12세이상관람가,0,5.54907608489522,8.36404201192206,0.416012558869702,12.9391686394987,13.0985821729351,416303,488249.670038884
2,130,미국,CGV아트하우스,드라마,12세이상관람가,0,3.09104245335832,4.58496747867057,0.340909090909091,12.9372571470032,11.696614502467,415508,120164.209935707
22,118,한국,CGV아트하우스,멜로,청소년관람불가,0,5.29831736654804,8.3086919168389,0.391162029459902,12.9351321880644,12.8501752167962,414626,380855.461807227
7,100,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,1,3.46573590279973,5.29831736654804,0.225806451612903,12.9308396098456,12.4787517440643,412850,262695.735990838
20,126,영국,워너브러더스 코리아(주),판타지,12세이상관람가,0,5.84932477994686,7.01660968389422,0.343012704174229,12.9308226543912,12.5433586533654,412843,280227.948676375
29,90,일본,(주)넥스트엔터테인먼트월드(NEW),공포,15세이상관람가,0,6.29156913955832,7.38274644973891,0.0606060606060606,12.925481938079,12.025094031782,410644,166890.640866273
2,70,한국,(주)넥스트엔터테인먼트월드(NEW),애니메이션,전체관람가,0,2.83321334405622,4.46590811865458,0.219178082191781,12.9242318998425,12.4130761271806,410131,245997.370831502
45,94,영국,판씨네마(주),애니메이션,15세이상관람가,0,3.8286413964891,7.71512360363211,0.233128834355828,12.9198113578056,11.9483141815391,408322,154556.372842814
40,91,한국,롯데쇼핑㈜롯데엔터테인먼트,애니메이션,전체관람가,0,5.51745289646471,6.99025650049388,0.438687392055268,12.9183531117801,12.5181056644372,407727,273239.960541813
52,76,핀란드,씨너스엔터테인먼트(주),애니메이션,전체관람가,0,5.4553211153577,0,0.521384928716904,12.9172169027918,12.0270383782553,407264,167215.449763453
19,134,대만,기타,멜로,15세이상관람가,0,5.92157841964382,8.86841328467201,0.437722419928826,12.9148077014318,12.1178468435397,406284,183110.823887714
23,144,미국,워너브러더스 코리아(주),드라마,청소년관람불가,0,4.30406509320417,0,0.274509803921569,12.9130734203787,12.2330039885445,405580,205459.453841661
28,114,한국,씨제이이앤엠(주),범죄,청소년관람불가,0,5.25749537202778,7.67461749736436,0.301412872841444,12.9102982332971,13.2887875539328,404456,590536.989672967
37,114,미국,유니버설픽쳐스인터내셔널 코리아(유),범죄,15세이상관람가,0,4.61512051684126,6.99484998583307,0.347280334728033,12.9030649242164,12.5282832271911,401541,276035.076996518
2,93,미국,기타,애니메이션,전체관람가,0,5.17048399503815,0,0.401015228426396,12.9029055255475,11.9833419724905,401477,160066.07416328
35,101,미국,씨제이이앤엠(주),액션,12세이상관람가,1,5.73657229747919,7.35946763825562,0.281012658227848,12.9000419880224,13.4910565579129,400329,722921.961258077
34,100,미국,이십세기폭스코리아(주),액션,12세이상관람가,0,7.31121838441963,8.07371464110986,0.366507747318236,12.8983869793696,13.3214161353409,399667,610123.170940382
33,103,미국,(주)싸이더스,스릴러,청소년관람불가,1,6.01615715969835,0,0.294759825327511,12.894450973165,12.9135333935265,398097,405766.598821222
10,112,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,4.11087386417331,0,0.220472440944882,12.8940137982127,12.7082590971837,397923,330466.012767353
51,92,독일,씨네그루(주)키다리이엔티,애니메이션,전체관람가,0,6.03787091992214,6.89060912014717,0.593152064451158,12.8932847483083,12.426458923868,397633,249311.631202348
32,110,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,6.33505425149806,8.77261030328074,0.322422258592471,12.8926507971869,12.8087368737781,397381,365395.962663635
32,110,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,4.26267987704132,6.97914527506881,0.1,12.8876734221897,12.30922765879,395408,221732.650652299
32,107,일본,씨제이이앤엠(주),애니메이션,12세이상관람가,1,6.30261897574491,0,0.276553106212425,12.8719847967956,12.7425936151869,389253,342009.439036886
20,94,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애니메이션,전체관람가,0,3.3322045101752,5.31811999384422,0.461538461538462,12.8695335157198,12.8902435772978,388300,396425.566983324
27,149,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),액션,15세이상관람가,0,5.36597601502185,0,0.297959183673469,12.8675408027675,13.0207689601057,387527,451697.939558443
5,101,한국,기타,드라마,15세이상관람가,0,6.03787091992214,8.83346272071993,0.423476968796434,12.8672362614869,11.8377272541925,387409,138375.634337581
44,127,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,15세이상관람가,0,6.88448665204278,7.99057688174392,0.491358861402914,12.8634216493715,13.3660340340634,385934,637962.022098242
17,92,미국,씨제이이앤엠(주),애니메이션,전체관람가,0,5.77765232322266,6.21860011969173,0.602794411177645,12.8624313526423,12.8239429457109,385552,370994.659167455
28,86,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,15세이상관람가,0,4.02535169073515,7.3185395485679,0.266666666666667,12.8604504110865,12.4378083149457,384789,252157.28407341
11,84,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,4.40671924726425,0,0.447204968944099,12.8580383919792,12.9541364465906,383862,422581.009808144
12,121,한국,오퍼스픽쳐스(유),드라마,15세이상관람가,0,5.90263333340137,7.80751004221619,0.513904338153504,12.8566671681689,13.0835331615945,383336,480957.006537237
26,126,한국,(주)시네마서비스,드라마,15세이상관람가,0,7.04228617193974,8.56063574925907,0.296265328874025,12.8566567334044,13.5295607283364,383332,751300.30801742
52,125,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,1,5.26269018890489,0,0.333333333333333,12.8547636316913,13.4310939802512,382607,680847.742099851
12,128,인도,필라멘트픽쳐스,드라마,12세이상관람가,0,6.45833828334479,0,0.496559633027523,12.8511922460795,12.388990850511,381243,240143.238292026
42,114,한국,씨네그루(주)키다리이엔티,드라마,12세이상관람가,0,6.20859002609663,8.08917567883756,0.300737100737101,12.849454311421,12.948071497829,380581,420025.83397367
9,99,미국,이십세기폭스코리아(주),드라마,청소년관람불가,0,6.2841341610708,0,0.377179080824089,12.844576188724,12.6424369936389,378729,309414.472993108
6,108,중국,(주)시너지하우스 (시너지),드라마,12세이상관람가,0,4.87519732320115,0,0.240601503759399,12.8421228809492,11.9763944951552,377801,158957.8728003
10,94,프랑스,기타,액션,청소년관람불가,0,4.0943445622221,0,0.284615384615385,12.8362081387484,11.095100200593,375573,65847.7277810131
9,105,미국,유니버설픽쳐스인터내셔널 코리아(유),스릴러,12세이상관람가,0,4.68213122712422,0,0.35672514619883,12.8302555256236,12.1153809311238,373344,182659.844899464
1,89,러시아,기타,애니메이션,전체관람가,0,4.14313472639153,7.55590509361135,0.251612903225806,12.8115955340337,11.5967054275866,366442,108738.960112027
51,97,일본,기타,애니메이션,전체관람가,1,5.72031177660741,0,0.175548589341693,12.8111451567327,12.4883462681509,366277,265228.306533845
9,125,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,청소년관람불가,1,5.80513496891649,8.8575151511922,0.368932038834951,12.8060486070773,13.0051039225614,364415,444677.207958129
42,90,미국,씨제이엔터테인먼트,공포,12세이상관람가,0,5.41610040220442,0,0.269547325102881,12.8055984694209,12.7440261410961,364251,342499.727511111
11,100,미국,워너브러더스 코리아(주),드라마,15세이상관람가,0,5.03695260241363,0,0.228155339805825,12.800978354244,12.717114940989,362572,333405.565055945
21,93,미국,씨제이이앤엠(주),애니메이션,전체관람가,0,4.44265125649032,6.87523208727658,0.364217252396166,12.795402563449,12.4584884397915,360556,257426.221553128
15,128,미국,워너브러더스 코리아(주),드라마,12세이상관람가,0,5.34710753071747,0,0.470954356846473,12.7935787155137,12.858735496838,359899,384129.685356847
51,98,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,4.77068462446567,0,0.401574803149606,12.7929227608955,12.5357963678691,359663,278116.777624704
14,103,미국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,0,5.98896141688986,7.32448997934853,0.268092105263158,12.7854238316112,12.7639845591359,356976,349404.151754021
25,99,한국,롯데쇼핑㈜롯데엔터테인먼트,미스터리,15세이상관람가,0,5.41164605185504,9.0641578617981,0.342741935483871,12.7836462228394,12.9001403864775,356342,400368.393693257
2,115,미국,이십세기폭스코리아(주),액션,15세이상관람가,0,6.82001636467413,8.63852547658376,0.433495691270139,12.7824415979455,13.4310443796038,355913,680813.972448564
28,89,미국,기타,드라마,12세이상관람가,0,8.26281693767093,9.22128031201452,0.446810382754069,12.7787484926972,12.0641819306928,354601,173543.215959465
51,103,일본,씨제이이앤엠(주),애니메이션,전체관람가,0,4.49980967033027,6.30078579466324,0.130909090909091,12.7742573296719,12.1805400494503,353012,194958.120819092
19,108,한국,씨네그루(주)키다리이엔티,스릴러,15세이상관람가,0,4.92725368515721,7.59438124255182,0.371244635193133,12.7709033833747,13.1038806538274,351830,490843.517242928
44,110,한국,(주)싸이더스,멜로,15세이상관람가,0,4.77068462446567,0,0.540856031128405,12.7707584164965,12.4040580071654,351779,243788.910067212
27,94,미국,기타,코미디,15세이상관람가,0,4.00733318523247,1.79175946922805,0.459677419354839,12.7701214502541,10.9222347920402,351555,55394.4558069242
8,97,한국,워너브러더스 코리아(주),드라마,15세이상관람가,0,5.84932477994686,8.25270667656764,0.375369458128079,12.769327518243,12.8269873959937,351276,372125.855023506
21,125,미국,기타,드라마,청소년관람불가,0,5.92425579741453,7.19518732017871,0.440225756798358,12.7688007281054,11.6133430607178,351091,110563.252912813
10,130,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),판타지,전체관람가,0,5.01063529409626,0,0.551470588235294,12.7672957125289,12.8165566664427,350563,368264.48433724
51,72,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,5.68017260901707,0,0.289156626506024,12.7624919014249,12.4801439995478,348883,263061.73028943
46,100,한국,롯데쇼핑㈜롯데엔터테인먼트,코미디,15세이상관람가,0,5.76832099579377,9.47093383873723,0.435823754789272,12.7593541283326,12.9881645560628,347790,437208.097359253
35,103,한국,판씨네마(주),액션,15세이상관람가,0,5.64190707093811,8.10107150311954,0.330201342281879,12.7555890343595,12.8248572775356,346483,371334.026514673
18,100,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,6.22257626807137,0,0.29742033383915,12.7554678089435,12.5316765363873,346441,276973.340370341
35,105,미국,이십세기폭스코리아(주),액션,청소년관람불가,0,4.00733318523247,0,0.150793650793651,12.7509402111167,12.3752051658797,344876,236855.413867325
3,132,미국,워너브러더스 코리아(주),액션,청소년관람불가,0,4.60517018598809,7.50823877467866,0.362229102167183,12.750621205021,12.6353623465977,344766,307233.199774136
4,111,한국,기타,공연,전체관람가,0,3.73766961828337,6.78332520060396,-0.0471698113207547,12.7436356192538,10.9463286463155,342366,56745.3302897899
52,124,미국,월트디즈니컴퍼니코리아(주),뮤지컬,전체관람가,0,5.04342511691925,8.16451026874704,0.391566265060241,12.7422209272687,13.2381088252098,341882,561355.023724884
23,124,한국,롯데쇼핑㈜롯데엔터테인먼트,범죄,청소년관람불가,0,5.61312810638807,7.71957398925958,0.467956469165659,12.7362419677712,13.409506673184,339844,666307.578961287
48,124,한국,롯데쇼핑㈜롯데엔터테인먼트,멜로,12세이상관람가,0,6.42648845745769,0,0.434650455927052,12.7312980924011,13.576324650524,338168,787268.509693754
25,121,한국,(주)쇼박스,드라마,전체관람가,0,5.29831736654804,0,0.45859872611465,12.7310378328499,12.7875770940975,338080,357745.491190265
26,120,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,4.44265125649032,6.20253551718792,0.541547277936963,12.7273098798821,12.1143261252227,336822,182467.275796546
6,103,프랑스,기타,코미디,전체관람가,0,4.59511985013459,7.20489251020467,0.515463917525773,12.7245866378999,11.3780225317119,335906,87380.0724560886
37,117,일본,기타,애니메이션,전체관람가,0,4.89783979995091,0,0.117117117117117,12.7239910559094,11.6188875207501,335706,111177.969009289
28,115,아일랜드,기타,드라마,12세이상관람가,0,5.5834963087817,7.17395831975679,0.540966386554622,12.7201619377318,12.0632160394429,334423,173375.673012849
20,106,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,전체관람가,0,8.05229649953865,0,0.407993424432344,12.7198628705202,13.1156420211682,334323,496650.590777778
29,103,일본,씨제이이앤엠(주),애니메이션,전체관람가,0,4.67282883446191,8.48073665440562,0.304659498207885,12.7161439848952,12.559689532442,333082,284841.889733377
47,106,한국,씨너스엔터테인먼트(주),드라마,15세이상관람가,0,6.97166860472579,0,0.265954456002249,12.7147529697858,12.8276659927805,332619,372378.464133191
39,121,미국,유니버설픽쳐스인터내셔널 코리아(유),어드벤처,12세이상관람가,0,4.61512051684126,7.35179986905778,0.402144772117963,12.713432269653,12.5662799147542,332180,286725.306085248
45,98,미국,유니버설픽쳐스인터내셔널 코리아(유),공포,12세이상관람가,1,3.80666248977032,6.77878489768518,0.318965517241379,12.7125196973255,12.5432193671506,331877,280188.9195043
30,108,한국,롯데쇼핑㈜롯데엔터테인먼트,공포,청소년관람불가,1,4.31748811353631,0,0.260115606936416,12.7121670949203,12.5580842159918,331760,284384.995190352
29,93,일본,씨제이이앤엠(주),애니메이션,전체관람가,0,5.39362754635236,7.8164169836918,0.352517985611511,12.7088610572636,12.2816799732162,330665,215707.795719828
35,100,미국,(주)넥스트엔터테인먼트월드(NEW),액션,15세이상관람가,0,4.60517018598809,0,0.399103139013453,12.7040743937653,12.6408009001586,329086,308908.655885995
15,137,미국,기타,드라마,12세이상관람가,0,5.56068163101553,7.80791662892641,0.347136563876652,12.7039011717595,12.1216646414703,329029,183811.240185424
24,118,미국,씨너스엔터테인먼트(주),범죄,15세이상관람가,0,3.93182563272433,0,0.41747572815534,12.6995852603268,12.1554790767775,327612,190132.994394999
3,105,미국,씨제이이앤엠(주),액션,12세이상관람가,0,4.63472898822964,0,0.281818181818182,12.6995211580562,12.7546389349867,327591,346153.96305269
25,91,미국,씨네그루(주)키다리이엔티,멜로,12세이상관람가,0,3.52636052461616,5.04985600724954,0.265486725663717,12.6949164292398,11.8932376310778,326086,146274.113637815
8,92,미국,씨제이이앤엠(주),애니메이션,전체관람가,0,5.18738580584075,8.5921151179335,0.322418136020151,12.6916296908693,13.4673835201541,325016,706009.180656836
1,110,한국,(주)넥스트엔터테인먼트월드(NEW),코미디,12세이상관람가,0,6.13988455222626,8.85936344915209,0.503928170594837,12.6897942516041,13.2543329597352,324420,570536.804969907
41,91,한국,(주)쇼박스,미스터리,15세이상관람가,0,5.4553211153577,8.60739945930239,0.300353356890459,12.6873499869993,13.0585192409626,323628,469075.605860949
26,120,미국,(주)넥스트엔터테인먼트월드(NEW),어드벤처,12세이상관람가,0,6.54391184556479,9.42754633062364,0.288503253796095,12.680908331563,13.4784750869522,321550,713883.517282769
41,163,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,SF,15세이상관람가,1,6.82001636467413,7.7591874385078,0.411083540115798,12.6792524753064,13.4840945504563,321018,717906.45243644
49,107,한국,CGV아트하우스,멜로,청소년관람불가,0,4.54329478227,7.85902697975154,0.454106280193237,12.678956497948,12.1918338341163,320923,197172.416206173
2,94,일본,씨제이이앤엠(주),애니메이션,전체관람가,1,5.03043792139244,0,0.297658862876254,12.6773535836695,12.4178184435765,320409,247166.738761371
49,86,미국,워너브러더스 코리아(주),애니메이션,전체관람가,0,5.69035945432406,7.22693601849329,0.482142857142857,12.6771787917806,12.6516298113382,320353,312271.977974574
39,85,프랑스,씨네그루(주)다우기술,애니메이션,전체관람가,0,5.19295685089021,6.61606518513282,0.553145336225597,12.6731720616285,12.2309573819805,319072,205039.389174978
32,91,벨기에,기타,애니메이션,전체관람가,0,4.97673374242057,6.96508034560141,0.509383378016086,12.6721215903093,11.9378032073514,318737,152940.342701172
41,112,홍콩,기타,액션,15세이상관람가,0,4.54329478227,0,0.414364640883978,12.6703002506191,10.1747756518991,318157,26233.0580464195
48,109,한국,씨제이이앤엠(주),사극,12세이상관람가,0,6.88346258641309,9.43019853229886,0.342644320297952,12.6682488452224,13.6161328999135,317505,819240.442154734
16,125,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,5.04985600724954,0,0.524940617577197,12.6659880594171,12.9320189749993,316788,413337.188133618
