OPEN_WEEK,SHOW_TM,NATION_NM,TOP_COMPANY_NM,PRI_GENRE_NM,WATCH_GRADE_NM,SERIES,NAVER_CMT_NN,NAVER_EX_PT,AUDI_ACC,y_pred,exp(test_y),exp(y_pred)
3.46573590279973,4.80402104473326,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,15세이상관람가,0,6.13339804299665,0,15.8260006558704,14.5757116633667,7466976,2138706.28263917
2.89037175789616,4.82028156560504,한국,씨제이이앤엠(주),드라마,15세이상관람가,1,6.24222326545517,0,15.8073250786391,15.1053745842128,7328820,3632292.62571796
3.29583686600433,4.89034912822175,미국,기타,SF,12세이상관람가,1,6.12686918411419,9.63135069141981,15.7976111467152,15.371419550732,7257973,4739392.64138317
3.95124371858143,4.85981240436167,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,7.1066061377273,9.53798807237101,15.7939761244916,15.6546087636257,7231637.99999999,6290862.63797731
1.6094379124341,4.78749174278205,독일,씨제이이앤엠(주),액션,15세이상관람가,0,7.12125245324454,0,15.7848859464866,15.1097710859962,7166199,3648297.1629336
3.93182563272433,4.95582705760126,한국,씨제이이앤엠(주),범죄,15세이상관람가,0,7.20563517641036,9.83472679696534,15.7826985761435,15.5467612931004,7150541,5647713.28624788
3.46573590279973,4.83628190695148,한국,(주)쇼박스,드라마,12세이상관람가,0,6.30078579466324,9.55761123583962,15.7782205110235,15.0071658180423,7118592,3292526.68727848
2.83321334405622,4.95582705760126,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,1,7.13727843726039,0,15.7720592027303,15.3214520471657,7074867,4508396.23916468
3.85014760171006,4.86753445045558,한국,(주)쇼박스,드라마,청소년관람불가,0,7.1770187659099,9.4090272828564,15.7716203702946,15.0133430628848,7071763.00000001,3312928.37902411
3.40119738166216,4.70048036579242,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,7.63191651307125,10.4721197133981,15.7684875352084,14.9525767358099,7049643,3117608.42627097
3.71357206670431,4.71849887129509,한국,(주)쇼박스,코미디,15세이상관람가,0,7.67042852219069,9.66567442723748,15.7565095240217,15.2214361050728,6965706,4079300.5794218
3.13549421592915,4.81218435537242,한국,(주)쇼박스,드라마,15세이상관람가,0,9.46343099965834,0,15.7547988307107,15.3833499132384,6953800,4796273.9462737
2.94443897916644,5.04985600724954,미국,이십세기폭스코리아(주),드라마,15세이상관람가,0,6.69208374250663,9.65310126482804,15.7438768524887,15.0412570439847,6878264,3406708.19389012
3.68887945411394,4.79579054559674,한국,기타,범죄,청소년관람불가,0,7.09672137849476,8.93155196669452,15.739948535381,14.2565392929884,6851297,1554305.36470284
3.78418963391826,4.82028156560504,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,7.06133436691044,0,15.7108545166489,15.2312176311196,6654837,4119398.15231377
3.40119738166216,4.88280192258637,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,8.12148037475075,11.4903730604997,15.7013902568625,15.6518874863561,6592151,6273766.72837961
3.40119738166216,4.99043258677874,미국,기타,스릴러,15세이상관람가,1,5.17614973257383,7.24636808010246,15.7002919849517,14.7871194446941,6584915,2642192.02920208
3.36729582998647,5.0998664278242,미국,워너브러더스 코리아(주),범죄,15세이상관람가,1,7.49609734517596,0,15.6712659011235,15.1816234523904,6396528,3920083.26412933
3.43398720448515,4.77912349311153,한국,씨제이엔터테인먼트,드라마,청소년관람불가,0,6.4393503711001,0,15.6533221606602,14.9001826169039,6282774,2958469.45602671
3.63758615972639,4.8283137373023,한국,(주)쇼박스,사극,12세이상관람가,0,6.32076829425058,10.0194467037037,15.6475877345812,15.2063970162788,6246849,4018410.62812292
3.43398720448515,4.87519732320115,미국,롯데쇼핑㈜롯데엔터테인먼트,스릴러,15세이상관람가,1,6.01126717440416,9.06253617720779,15.6281322236657,14.453426498282,6126488,1892532.61560382
1.94591014905531,4.85203026391962,미국,이십세기폭스코리아(주),스릴러,청소년관람불가,1,5.12396397940326,7.81601383915903,15.6279144569361,14.803359225305,6125154,2685450.95510057
3.25809653802148,4.86753445045558,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,8.56445838388335,10.2620706747442,15.6144869226422,15.254911014014,6043458,4218166.08277271
3.36729582998647,4.99043258677874,미국,워너브러더스 코리아(주),드라마,12세이상관람가,0,6.38856140554563,0,15.5950199673217,14.859597790011,5926948,2840804.34472267
3.93182563272433,5.06259503302697,미국,유니버설픽쳐스인터내셔널 코리아(유),드라마,12세이상관람가,0,6.44094654063292,0,15.5924761352124,14.4796857702289,5911890,1942887.39061537
3.13549421592915,4.84418708645859,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,1,5.4380793089232,8.21689858091361,15.5491337236093,14.9528006959914,5661128,3118306.72461229
3.46573590279973,4.68213122712422,한국,롯데쇼핑㈜롯데엔터테인먼트,액션,15세이상관람가,0,7.26473017792987,9.70619447981203,15.5447311055225,14.748522138382,5636259,2542153.56088549
3.49650756146648,4.67282883446191,한국,(주)넥스트엔터테인먼트월드(NEW),스릴러,15세이상관람가,0,6.52502965784346,0,15.5387311597728,14.7379651935075,5602543,2515457.34903771
3.43398720448515,4.83628190695148,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,7.52671756135271,9.92073790594266,15.5371248849535,14.9078807543979,5593551,2981332.04745185
3.43398720448515,4.57471097850338,한국,롯데쇼핑㈜롯데엔터테인먼트,기타,15세이상관람가,0,7.62608275807238,0,15.5353435712368,14.4545922136324,5583596,1894740.05629879
3.17805383034795,4.82028156560504,미국,유니버설픽쳐스인터내셔널 코리아(유),SF,12세이상관람가,1,6.79570577517351,9.64614067988042,15.5287303005878,15.0586533505998,5546792,3466490.82500179
2.30258509299405,4.81218435537242,미국,기타,SF,12세이상관람가,0,7.67786350067821,7.99598047476376,15.5276779679615,14.3275962038202,5540958,1668768.02708551
1.6094379124341,4.75359019110636,한국,(주)쇼박스,드라마,15세이상관람가,0,6.27852142416584,0,15.5215498162889,14.8036430990595,5507106,2686213.39235849
3.29583686600433,4.77068462446567,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,0,7.00124562206948,0,15.5196306348605,15.0343702100192,5496547,3383327.362551
3.29583686600433,4.77068462446567,미국,기타,SF,12세이상관람가,1,5.30826769740121,7.48493028328966,15.5107271879755,14.6856850561199,5447826,2387327.40140829
3.76120011569356,4.7361984483945,미국,기타,액션,12세이상관람가,0,6.7093043402583,9.78751537628371,15.5104615421558,14.5666096462251,5446379,2119328.06561046
3.80666248977032,4.68213122712422,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,6.24804287450843,9.6752058233658,15.509463316981,14.8843950194871,5440945,2912129.09528212
3.63758615972639,4.90527477843843,한국,(주)넥스트엔터테인먼트월드(NEW),사극,12세이상관람가,0,6.4085287910595,7.81116338502528,15.5093238094241,14.8433847852015,5440186,2795117.72964081
1.94591014905531,4.89783979995091,미국,기타,SF,12세이상관람가,1,5.96100533962327,8.92225821950306,15.5017231978829,15.2254090164299,5398994,4095539.51559007
1.09861228866811,4.89783979995091,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.99025650049388,9.78013277350602,15.4862928331392,15.1718695029059,5316325,3882032.84261534
3.73766961828337,4.67282883446191,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,6.58617165485467,0,15.4851984338038,14.3272813603379,5310510,1668242.70904958
3.25809653802148,5.0998664278242,미국,씨제이이앤엠(주),SF,12세이상관람가,1,8.17018565287964,8.98819632099506,15.4824248003643,15.309816949072,5295801,4456244.58979164
3.78418963391826,4.74493212836325,한국,기타,드라마,15세이상관람가,0,4.8283137373023,6.41017488196617,15.4821071397938,12.4205741854818,5294119,247848.805869777
3.2188758248682,4.74493212836325,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,0,6.90875477931522,0,15.4713596164708,14.3922663355073,5237525,1780253.51361692
3.95124371858143,4.79579054559674,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,7.25276241805319,0,15.4605113479743,15.1816252328009,5181014,3920090.24349314
2.39789527279837,4.85981240436167,미국,기타,로맨스,전체관람가,0,5.29330482472449,9.09313217107064,15.4521730942532,14.4327883038271,5137993,1853874.44899655
3.04452243772342,4.81218435537242,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,15세이상관람가,0,5.57972982598622,7.90211754627645,15.4375922004961,14.5213919567568,5063620,2025631.28730432
3.04452243772342,4.51085950651685,미국,씨제이이앤엠(주),가족,전체관람가,1,6.42971947803914,0,15.4374148412873,14.7265053043579,5062722,2486795.03381694
3.93182563272433,4.96284463025991,미국,워너브러더스 코리아(주),액션,12세이상관람가,1,5.32300997913841,6.72503364216684,15.4325463333973,14.798281144323,5038134,2671848.58387893
3.46573590279973,4.91998092582813,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,5.53733426701854,7.79852305362521,15.4191840882247,14.8680196021592,4971261,2864830.09342926
3.3322045101752,4.61512051684126,미국,기타,애니메이션,전체관람가,0,5.0998664278242,8.03980234373648,15.4186661780591,14.1601378649686,4968687,1411463.77896526
3.66356164612965,4.9416424226093,미국,이십세기폭스코리아(주),액션,청소년관람불가,0,6.49828214947643,10.1225427579417,15.4139853948924,14.8054656352541,4945484,2691113.57751846
3.46573590279973,4.79579054559674,한국,(주)넥스트엔터테인먼트월드(NEW),사극,12세이상관람가,0,4.85203026391962,0,15.4042458422229,14.5746520170187,4897551,2136441.21063682
3.71357206670431,4.95582705760126,미국,이십세기폭스코리아(주),SF,12세이상관람가,0,6.42486902390539,8.82644104178258,15.3997319906135,14.9081131499554,4875494,2982024.97628873
3.76120011569356,4.86753445045558,미국,기타,SF,12세이상관람가,1,6.24416690066374,9.49092229793766,15.3959628158763,15.1737073188072,4857152,3889173.86423428
3.25809653802148,4.91265488573605,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,1,6.96885037834195,0,15.3951329732135,15.1489266502219,4853123,3793981.8675492
3.87120101090789,4.44265125649032,한국,기타,다큐멘터리,전체관람가,0,5.25227342804663,9.06543020018037,15.384408727708,12.7734995134009,4801355,352744.583101778
1.38629436111989,4.74493212836325,한국,(주)쇼박스,액션,12세이상관람가,1,6.14418563412565,0,15.3812596621584,14.8263423671953,4786259,2747885.78139903
3.40119738166216,4.91998092582813,한국,(주)쇼박스,사극,15세이상관람가,0,7.46049030582534,9.56934260567401,15.3788825421264,15.4767034087246,4774895,5265588.1605926
1.6094379124341,4.89034912822175,한국,(주)쇼박스,드라마,청소년관람불가,0,5.4249500174814,0,15.3652948520055,14.4053157879411,4710454,1803637.08674759
1.94591014905531,4.68213122712422,미국,기타,애니메이션,전체관람가,0,6.53233429222235,7.81359155295243,15.3637632539781,14.5932129774245,4703245,2176465.91072686
3.13549421592915,4.72738781871234,미국,워너브러더스 코리아(주),SF,12세이상관람가,1,5.89989735358249,7.83518375526675,15.3624647966152,14.765593990209,4697142,2585925.39987669
2.07944154167984,4.89783979995091,한국,(주)넥스트엔터테인먼트월드(NEW),범죄,청소년관람불가,0,6.36647044773144,0,15.3593410048099,14.6591245773001,4682492,2324753.51725563
3.8286413964891,4.88280192258637,미국,워너브러더스 코리아(주),가족,12세이상관람가,1,5.80211837537706,9.46032057724395,15.356025525038,15.0082791107613,4666993,3296194.27443669
3.63758615972639,4.8283137373023,한국,씨제이이앤엠(주),드라마,청소년관람불가,0,6.46769872610435,0,15.3551314022118,14.5719606949217,4662822,2130699.08961218
2.99573227355399,4.79579054559674,한국,(주)넥스트엔터테인먼트월드(NEW),로맨스,15세이상관람가,0,4.85203026391962,0,15.3412587705259,14.2276376790493,4598583,1510026.38032024
3.89182029811063,4.90527477843843,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,12세이상관람가,0,6.59578051396131,9.02857865844074,15.3352736222437,14.8275644981431,4571142,2751246.11061638
3.29583686600433,4.69134788222914,한국,씨제이이앤엠(주),SF,15세이상관람가,0,6.98007594056176,0,15.322478439927,14.7627187258315,4513026,2578500.85956456
2.83321334405622,4.8283137373023,미국,씨제이엔터테인먼트,SF,12세이상관람가,1,6.58202513889283,0,15.3192178862737,14.972754548847,4498335,3181153.89450874
3.91202300542815,4.93447393313069,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.74405918631135,8.69366433453202,15.3087148338031,14.9828663371012,4451336,3213484.23238317
3.3322045101752,4.87519732320115,미국,워너브러더스 코리아(주),미스터리,전체관람가,0,7.46508273639955,0,15.2971828238678,14.7557393063558,4400298,2560567.07694267
3.04452243772342,4.89783979995091,미국,이십세기폭스코리아(주),SF,12세이상관람가,1,6.53958595561767,8.31041499418829,15.2773462028416,14.9048514603426,4313871,2972314.38148055
3.09104245335832,4.969813299576,한국,씨제이이앤엠(주),드라마,청소년관람불가,0,6.08221891037645,9.98373024021233,15.2687789874921,14.6997044322169,4277071,2421031.94844515
2.83321334405622,4.95582705760126,미국,기타,액션,12세이상관람가,1,6.5410299991899,8.21066803116298,15.2430308320184,15.096665082498,4168350,3600794.53232324
3.95124371858143,4.91998092582813,한국,(주)쇼박스,스릴러,15세이상관람가,0,6.83625927727707,0,15.234090098467,15.1557746495225,4131248,3820052.21570679
2.484906649788,4.77068462446567,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,6.34035930372775,0,15.2290905084661,14.4072163283398,4110645,1807068.23137735
1.09861228866811,4.82028156560504,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,5.25227342804663,0,15.2160889153368,14.4772463904455,4057546,1938153.72634311
3.85014760171006,4.75359019110636,한국,(주)쇼박스,범죄,15세이상관람가,0,5.77455154554441,8.81433042263877,15.2063796888495,14.8495264923851,4018341,2812337.34908216
3.3322045101752,4.86753445045558,미국,이십세기폭스코리아(주),SF,12세이상관람가,1,5.86929691313377,8.00101996132365,15.2023382768236,14.8890341058972,4002134,2925670.09844948
3.58351893845611,4.99043258677874,한국,기타,드라마,청소년관람불가,1,8.146419323098,8.8758461777386,15.2022580663974,14.6990593575813,4001813,2419470.70575633
1.38629436111989,4.54329478227,미국,씨제이이앤엠(주),애니메이션,전체관람가,1,5.40267738187228,9.42875274891449,15.1980006921802,14.5770181707997,3984812,2141502.34443439
2.56494935746154,4.90527477843843,미국,기타,SF,15세이상관람가,1,6.07304453410041,7.58528107863913,15.1925673841316,14.7425358300765,3963220,2526980.90531765
0.693147180559945,4.85203026391962,한국,(주)쇼박스,코미디,15세이상관람가,0,6.71295620067707,0,15.1747461092558,14.8952131105979,3893216,2943803.79414058
3.68887945411394,4.67282883446191,미국,기타,SF,15세이상관람가,1,5.59471137960184,7.65207074611648,15.1734301356157,14.2684483964438,3888096,1572926.40797801
1.94591014905531,4.82028156560504,한국,(주)쇼박스,사극,12세이상관람가,1,5.73657229747919,8.91004576147356,15.169285601338,14.8836425037252,3872015,2909938.49657064
2.89037175789616,4.90527477843843,한국,롯데쇼핑㈜롯데엔터테인먼트,사극,15세이상관람가,0,7.15539630189673,8.74113642290101,15.163436422691,14.5415303389063,3849433,2066837.74736943
2.99573227355399,4.78749174278205,미국,워너브러더스 코리아(주),스릴러,15세이상관람가,1,5.54126354515843,7.60339933974067,15.1616183996901,14.602469222969,3842441,2196705.33967172
3.68887945411394,4.9416424226093,한국,씨제이이앤엠(주),드라마,15세이상관람가,0,6.56667242980324,9.0835292051098,15.1583469012218,15.3009284027593,3829891,4416810.56856419
2.99573227355399,4.76217393479776,미국,이십세기폭스코리아(주),SF,청소년관람불가,1,5.29330482472449,7.60688453121963,15.1464512874094,14.5181214943596,3784602,2019017.35754805
3.68887945411394,4.69134788222914,한국,(주)쇼박스,드라마,15세이상관람가,0,5.79605775076537,7.29573507274928,15.1432802782634,14.2483675970461,3772620,1541655.80841601
3.87120101090789,4.7361984483945,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,5.74300318780948,7.06646697013696,15.1385943158732,14.3392736674606,3754983,1688369.22846462
3.13549421592915,4.70048036579242,미국,유니버설픽쳐스인터내셔널 코리아(유),액션,15세이상관람가,0,5.8664680569333,8.7815554585464,15.1209540724543,14.3945919187599,3689325,1784398.45921341
2.70805020110221,4.91265488573605,미국,유니버설픽쳐스인터내셔널 코리아(유),범죄,15세이상관람가,1,5.79301360838414,9.19695113485717,15.111124455585,14.7614706611906,3653238,2575284.7312008
0,4.66343909411207,일본,메가박스중앙(주)플러스엠,드라마,12세이상관람가,0,7.77148876011762,10.0098275883075,15.1067032675363,13.591787450324,3637122,799536.489267406
3.66356164612965,4.79579054559674,미국,워너브러더스 코리아(주),코미디,12세이상관람가,0,4.9416424226093,8.56101867095627,15.0993961538327,14.3872544170576,3610642,1771353.35026384
3.89182029811063,4.84418708645859,미국,판씨네마(주),드라마,12세이상관람가,0,4.64439089914137,7.84971375760487,15.0956643770626,13.6444707690786,3597193,842788.039207539
2.07944154167984,4.84418708645859,한국,기타,드라마,15세이상관람가,1,7.3038432252777,10.7724141030439,15.0926937674655,14.5664629175333,3586523,2119017.12218847
3.71357206670431,4.84418708645859,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,0,5.9427993751267,0,15.0907800579351,14.48541986631,3579666,1954060.09565708
3.29583686600433,4.76217393479776,한국,(주)쇼박스,범죄,청소년관람불가,0,6.20050917404269,7.78613643778307,15.0858672733978,14.8690679757484,3562123,2867835.08053596
0.693147180559945,4.83628190695148,미국,기타,애니메이션,전체관람가,0,6.23244801655052,8.40447232135212,15.0711314387352,14.7426479077652,3510017,2527264.13936874
1.09861228866811,4.60517018598809,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,5.67332326717149,0,15.0541575054402,13.8105643173841,3450941,995065.971924098
3.09104245335832,4.70048036579242,한국,(주)쇼박스,범죄,15세이상관람가,0,6.90274273715859,7.18538701558042,15.0539262374239,14.8236096673644,3450143,2740386.88517165
3.49650756146648,4.63472898822964,미국,판씨네마(주),로맨스,15세이상관람가,0,6.11809719804135,7.15148546390474,15.0473311870812,13.5157547756637,3427464,740999.163697145
3.58351893845611,4.79579054559674,태국,씨제이이앤엠(주),액션,15세이상관람가,0,6.62671774924902,0,15.0462966514848,14.7976113780292,3423920,2670059.66889958
1.09861228866811,4.78749174278205,한국,씨제이이앤엠(주),드라마,12세이상관람가,0,5.77144112313002,8.67060073804555,15.0444575937588,14.5014072268572,3417629,1985551.41976247
3.3322045101752,5.09375020080676,한국,씨제이엔터테인먼트,드라마,청소년관람불가,0,6.51025834052315,0,15.0416784195598,14.9047310180418,3408144,2971956.41065547
2.484906649788,4.74493212836325,한국,(주)쇼박스,범죄,15세이상관람가,0,5.14166355650266,7.73105314400713,15.0360590238225,14.4911819381299,3389046,1965352.03149884
3.17805383034795,4.78749174278205,한국,롯데쇼핑㈜롯데엔터테인먼트,드라마,12세이상관람가,0,8.11790894238315,0,15.0350730097897,14.6535853446202,3385706,2311911.76615917
3.04452243772342,4.66343909411207,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,SF,12세이상관람가,1,5.71373280550937,0,15.0333158507788,14.574604626623,3379762,2136339.9662416
3.89182029811063,4.81218435537242,영국,유니버설픽쳐스인터내셔널 코리아(유),로맨스,15세이상관람가,0,5.69035945432406,0,15.0321236363564,13.1685936204835,3375735,523657.76017465
3.40119738166216,4.48863636973214,미국,유니버설픽쳐스인터내셔널 코리아(유),애니메이션,전체관람가,0,5.2040066870768,8.96992349199152,15.016938426687,14.1556938516617,3324861,1405205.13220432
1.94591014905531,4.67282883446191,미국,이십세기폭스코리아(주),SF,청소년관람불가,1,7.22766249872865,9.58884529850156,15.0146304057222,14.5014974969031,3317196,1985730.66367019
3.63758615972639,4.77068462446567,한국,(주)리틀빅픽쳐스,코미디,12세이상관람가,0,6.12249280951439,8.76045304631527,15.003428062982,14.0138640685726,3280243,1219393.38613468
3.93182563272433,4.90527477843843,미국,기타,액션,12세이상관람가,1,6.41017488196617,9.55888233268473,15.0014860783805,15.0168348771567,3273879,3324516.73002994
2.63905732961526,4.91998092582813,미국,유니버설픽쳐스인터내셔널 코리아(유),범죄,15세이상관람가,1,6.58479139238572,8.93603509656604,14.9934138872596,14.8337523308466,3247558,2768323.14169186
3.29583686600433,4.8283137373023,미국,롯데쇼핑㈜롯데엔터테인먼트,SF,15세이상관람가,1,7.16549347506085,10.2454447193879,14.9908897331192,14.67811720197,3239371,2369328.64770046
3.73766961828337,4.49980967033027,미국,워너브러더스 코리아(주),SF,12세이상관람가,0,6.36647044773144,0,14.9872035294002,14.2982592528314,3227452,1620522.60818687
3.25809653802148,4.8283137373023,한국,워너브러더스 코리아(주),미스터리,15세이상관람가,0,4.36944785246702,5.61677109766657,14.9752464811762,13.646836901253,3189091,844784.548173913
3.17805383034795,4.75359019110636,한국,씨제이이앤엠(주),범죄,15세이상관람가,1,5.05624580534831,6.63331843328038,14.9622899596029,14.3236161647306,3148038,1662139.46482479
2.99573227355399,4.91998092582813,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,액션,12세이상관람가,1,6.92951677076365,0,14.956558258894,15.1189794700401,3130046,3682047.23765646
3.36729582998647,4.74493212836325,한국,씨제이이앤엠(주),액션,15세이상관람가,0,6.02586597382531,0,14.9549669209089,14.512700446913,3125069,2008101.78231487
3.49650756146648,4.79579054559674,한국,기타,드라마,15세이상관람가,0,7.63336964967958,0,14.9530303697211,13.686874140227,3119023,879293.602992605
3.3322045101752,4.85981240436167,미국,롯데쇼핑㈜롯데엔터테인먼트,범죄,12세이상관람가,1,7.16472037877186,9.19674841845672,14.9469491204039,14.8936566847835,3100113,2939225.54569894
1.38629436111989,4.74493212836325,한국,씨제이엔터테인먼트,드라마,12세이상관람가,0,6.68461172766793,0,14.9367137399622,14.535331982556,3068544,2054066.37214962
3.04452243772342,4.85203026391962,미국,기타,액션,12세이상관람가,1,6.9037472575846,9.46800128531595,14.9306173938813,15.1241476396673,3049894,3701125.94087744
2.56494935746154,4.74493212836325,한국,(주)넥스트엔터테인먼트월드(NEW),드라마,15세이상관람가,0,6.70073110954781,10.2187726324139,14.9287270180198,14.4448399706331,3044134,1876351.89947163
3.78418963391826,4.70953020131233,미국,기타,액션,12세이상관람가,1,6.57507584059962,0,14.9273315595579,14.4855642431567,3039889,1954342.23705867
